date,brand_name,goods_no,product_name,estimated_sales,estimated_gmv,estimated_avg_price,display_price,previous_display_price,price_change_detected,price_change_amount,price_change_pct,coverage_pct,calendar_complete,confidence,max_interval_hours,observation_count,contributing_intervals,initial_delta_status,initial_delta_value,history_bucket,product_url
2026-09-01,제멋,449527,제이 양기모후드 버건디(HJHD2050),0.0,0,36900,36900,36900,0,0,0.0,100.0,1,high,24.09,7,2,none,,55,https://www.musinsa.com/products/449527
2026-09-01,니티드,652727,소프트코튼 드랍숄더 와플 니트 OATMEAL,0.76,26339,34500,34500,34500,0,0,0.0,100.0,1,high,24.09,6,2,none,,55,https://www.musinsa.com/products/652727
2026-09-01,제멋,1301175,[SET] 제이윈 덤블 기모 세트 KHHD0748+HJLP2278,0.0,0,59800,59800,59800,0,0,0.0,100.0,1,high,24.09,7,2,none,,55,https://www.musinsa.com/products/1301175
2026-09-01,카네이테이,1343799,PALM ZIP AROUND WALLET (WHITE) / UPCYCLED,0.0,0,45000,45000,45000,0,0,0.0,100.0,1,high,24.08,7,2,none,,55,https://www.musinsa.com/products/1343799
2026-09-01,노이어,1384439,코튼 오버핏 튜닉 셔츠 (아이보리),0.0,0,54000,54000,48600,1,5400,11.11,100.0,1,medium,24.09,7,2,none,,55,https://www.musinsa.com/products/1384439
2026-09-01,모즈모즈,1402551,마운틴 피그먼트 오버핏 티셔츠_민트,0.0,0,38900,38900,38900,0,0,0.0,100.0,1,high,24.09,6,2,none,,55,https://www.musinsa.com/products/1402551
2026-09-01,브렌슨,1446775,(Renew Ver.) 루즈핏  반바지 ( 4Color ),1.64,37589,22900,22900,22900,0,0,0.0,100.0,1,high,10.23,14,6,none,,55,https://www.musinsa.com/products/1446775
2026-09-01,시눈,1467703,Daphne Dress (Dusty Pink),0.0,0,43600,43600,43600,0,0,0.0,100.0,1,high,24.09,6,2,none,,55,https://www.musinsa.com/products/1467703
2026-09-01,트래블,1527607,어프로칭 후드 윈드 브레이커 그레이,0.0,0,54500,54500,54500,0,0,0.0,100.0,1,high,24.09,8,2,none,,55,https://www.musinsa.com/products/1527607
2026-09-01,파르티멘토,1582583,와이드 스웨트 조거 팬츠 그레이,0.39,12852,32940,36600,32940,1,3660,11.11,100.0,1,medium,24.08,6,2,none,,55,https://www.musinsa.com/products/1582583
