date,brand_name,goods_no,product_name,estimated_sales,estimated_gmv,estimated_avg_price,display_price,previous_display_price,price_change_detected,price_change_amount,price_change_pct,coverage_pct,calendar_complete,confidence,max_interval_hours,observation_count,contributing_intervals,initial_delta_status,initial_delta_value,history_bucket,product_url
2026-09-01,제로,404949,Classic Sweat Pants [Grey],1.72,60221,35100,35100,35100,0,0,0.0,100.0,1,low,24.09,10,2,none,,21,https://www.musinsa.com/products/404949
2026-09-01,꼼파뇨,918037,헤비오버핏 램스울 가디건 블랙,0.0,0,69500,69500,69500,0,0,0.0,100.0,1,high,24.09,6,2,none,,21,https://www.musinsa.com/products/918037
2026-09-01,트릴리온,997781,컬러 그라데이션 오버핏 반팔티셔츠 WHITE,0.0,0,29800,29800,29800,0,0,0.0,100.0,1,high,24.09,6,2,none,,21,https://www.musinsa.com/products/997781
2026-09-01,효지,1069909,(단품) (팬츠) 린넨보다 시원한 여름 에센셜 수트,0.0,0,24300,24300,24300,0,0,0.0,100.0,1,high,24.09,9,2,none,,21,https://www.musinsa.com/products/1069909
2026-09-01,꼼파뇨,1152853,[기모] Geppetto 자수 후드 블랙,0.0,0,39600,39600,39600,0,0,0.0,100.0,1,high,24.09,6,2,none,,21,https://www.musinsa.com/products/1152853
2026-09-01,엘무드,1310549,스티치 오버핏 셔츠 스카이 블루,0.0,0,31100,31100,23990,1,7110,29.64,100.0,1,medium,24.0,9,4,none,,21,https://www.musinsa.com/products/1310549
2026-09-01,코드그라피,1530517,테크 숏 자켓_그레이BDF 셋업,0.23,12926,55300,55300,39900,1,15400,38.6,100.0,1,medium,24.09,6,2,none,,21,https://www.musinsa.com/products/1530517
2026-09-01,인사일런스,1562901,[BLACK LABEL] 스티치 포켓 셔츠 LIGHT GREY,0.0,0,44000,44000,39600,1,4400,11.11,100.0,1,medium,24.08,6,2,none,,21,https://www.musinsa.com/products/1562901
2026-09-01,도프제이슨,1576725,카우하이드 토트백,1.49,194507,130150,130150,130150,0,0,0.0,100.0,1,high,24.01,8,2,none,,21,https://www.musinsa.com/products/1576725
2026-09-01,소버먼트,1589973,950G 솔리드 맨투맨-드레스 블루-[세미 오버핏],0.0,0,48000,48000,48000,0,0,0.0,100.0,1,high,24.01,8,2,none,,21,https://www.musinsa.com/products/1589973
2026-09-01,제멋,1615829,로그 오버핏 기모 후드 그레이 YHHD2302,4.92,195771,39800,39800,39800,0,0,0.0,100.0,1,low,24.09,10,2,none,,21,https://www.musinsa.com/products/1615829
2026-09-01,프리즘웍스,1616341,HBT PATCHWORK PANTS _ NAVY,0.0,0,54500,54500,54500,0,0,0.0,100.0,1,high,24.09,7,2,none,,21,https://www.musinsa.com/products/1616341
2026-09-01,브렌슨,1736085,(Renew Ver.) 와이드 스웨트 팬츠 ( 5Color ) ( 기모선택 ),10.09,281544,27900,27900,27900,0,0,0.0,100.0,1,high,10.23,27,6,none,,21,https://www.musinsa.com/products/1736085
2026-09-01,플레어업,1744469,2.FLARE Knit Beanie (FL-716),2.1,40542,19284,24800,18270,1,6530,35.74,100.0,1,medium,24.09,10,2,none,,21,https://www.musinsa.com/products/1744469
2026-09-01,프리즘웍스,1811221,OG STRIPE OVERSIZED SHIRT _ GRAY,0.0,0,61200,61200,68000,1,-6800,-10.0,100.0,1,medium,24.09,7,2,none,,21,https://www.musinsa.com/products/1811221
2026-09-01,프리즘웍스,1861909,OG PIGMENT DYEING SWEATSHIRT 002 _ BEIGE,0.0,0,34500,34500,34500,0,0,0.0,100.0,1,high,24.09,7,2,none,,21,https://www.musinsa.com/products/1861909
2026-09-01,가까이유니언즈,1902741,피아체 반팔 티셔츠 딥그레이,0.0,0,27630,27630,27630,0,0,0.0,100.0,1,high,24.09,6,2,none,,21,https://www.musinsa.com/products/1902741
2026-09-01,엘무드,1930773,지니 투웨이 팬츠 탄,0.0,0,31100,31100,31100,0,0,0.0,100.0,1,high,24.08,6,2,none,,21,https://www.musinsa.com/products/1930773
2026-09-01,트립르센스,1962773,엘이 로고 볼캡_BLACK,0.0,0,26250,26250,26250,0,0,0.0,100.0,1,high,24.01,8,2,none,,21,https://www.musinsa.com/products/1962773
2026-09-01,슈퍼서브,2013205,시그니처 로고 반팔티-블랙,0.0,0,16000,16000,16000,0,0,0.0,100.0,1,high,24.09,6,2,none,,21,https://www.musinsa.com/products/2013205
2026-09-01,브라운브레스,2058133,TAG OG LONGSLEEVE - BLACK,0.26,12850,49000,49000,49000,0,0,0.0,26.23,0,low,24.01,15,1,none,,21,https://www.musinsa.com/products/2058133
2026-09-01,링서울,2065237,fox blended handmade shawlcollar coat-cream,0.0,0,302780,302780,235500,1,67280,28.57,100.0,1,medium,24.01,8,2,none,,21,https://www.musinsa.com/products/2065237
2026-09-01,도프제이슨,2086101,웨스턴 하드레더 벨트 (다크브라운),0.0,0,37050,37050,37050,0,0,0.0,100.0,1,high,24.01,8,2,none,,21,https://www.musinsa.com/products/2086101
2026-09-01,드로우핏,2098325,프리미어 퓨어 캐시미어 발마칸 코트 [BLACK],1.99,491457,246400,246400,246400,0,0,0.0,100.0,1,high,24.09,6,2,none,,21,https://www.musinsa.com/products/2098325
2026-09-01,넌블랭크,2100757,세미 오버사이즈 핏 블레이저_CHARCOAL GREY,0.0,0,111200,111200,111200,0,0,0.0,100.0,1,high,24.01,8,2,none,,21,https://www.musinsa.com/products/2100757
2026-09-01,디앤에스알,2130837,빈티지 페이퍼 MA-1,0.0,0,260000,260000,260000,0,0,0.0,100.0,1,high,24.09,6,2,none,,21,https://www.musinsa.com/products/2130837
2026-09-01,키뮤어,2156373,[WOOL 80] 울 세미오버핏 발마칸 코트_네이비,0.0,0,181300,181300,181300,0,0,0.0,100.0,1,high,24.09,7,2,none,,21,https://www.musinsa.com/products/2156373
2026-09-01,드로우핏,2322837,[서강준PICK] 도브 울 미니멀 라인 자켓 [DARK BROWN],0.76,106313,139200,139200,139200,0,0,0.0,100.0,1,high,24.09,6,2,none,,21,https://www.musinsa.com/products/2322837
2026-09-01,어반드레스,2346261,Beauty shoulder t-shirt - 5COL,0.0,0,27750,27750,27750,0,0,0.0,100.0,1,high,24.09,7,2,none,,21,https://www.musinsa.com/products/2346261
2026-09-01,프리즘웍스,2347157,NYLON SET-UP TRACK SHORTS _ LIGHT GRAY,0.0,0,31200,31200,31200,0,0,0.0,100.0,1,high,24.09,7,2,none,,21,https://www.musinsa.com/products/2347157
2026-09-01,넌블랭크,2350293,[SAINT YEAR] 세미 오버 핏 블레이저_NAVY,0.0,0,111200,111200,111200,0,0,0.0,100.0,1,high,24.01,8,2,none,,21,https://www.musinsa.com/products/2350293
2026-09-01,노이어,2359445,컷 아웃 레이어드 스웨트셔츠 (아이보리),0.0,0,55000,55000,49500,1,5500,11.11,100.0,1,medium,24.09,7,2,none,,21,https://www.musinsa.com/products/2359445
2026-09-01,디앤에스알,2367637,빈티지 페이퍼 MA-1 (Charcoal),0.0,0,260000,260000,260000,0,0,0.0,100.0,1,high,24.09,6,2,none,,21,https://www.musinsa.com/products/2367637
2026-09-01,소버먼트,2368853,980G 피그먼트 맨투맨-탄 브라운-,0.0,0,57300,57300,57300,0,0,0.0,100.0,1,high,24.01,8,2,none,,21,https://www.musinsa.com/products/2368853
2026-09-01,꼼파뇨,2372885,풀오버 레터링 타투 스웨터 라이트카키,0.0,0,22510,22510,22510,0,0,0.0,100.0,1,high,24.09,6,2,none,,21,https://www.musinsa.com/products/2372885
2026-09-01,코드그라피,2402005,CGP 아치 로고 반소매 티셔츠_10COLOR,1.99,54452,27300,27300,27300,0,0,0.0,100.0,1,high,24.09,6,2,none,,21,https://www.musinsa.com/products/2402005
2026-09-01,로우로우,2408213,시티워커 토트백 010 Black,3.1,260716,84150,84150,84150,0,0,0.0,37.23,0,low,6.76,22,4,none,,21,https://www.musinsa.com/products/2408213
2026-09-01,링서울,2433045,two way shirring blouse-navy,0.0,0,82870,82870,64450,1,18420,28.58,100.0,1,medium,24.01,8,2,none,,21,https://www.musinsa.com/products/2433045
2026-09-01,데케트,2450069,[여름원단]Semi Wide Jeans DCPT003Blue,0.0,0,23600,23600,23600,0,0,0.0,100.0,1,high,24.09,6,2,none,,21,https://www.musinsa.com/products/2450069
2026-09-01,낫포너드,2501397,Two Tuck Wide Cotton Pants - Charcoal,1.0,38894,39000,39000,39000,0,0,0.0,100.0,1,high,24.09,6,2,none,,21,https://www.musinsa.com/products/2501397
2026-09-01,굿라이프웍스,2503125,버뮤다 와이드 원턱 워시드 데님 쇼츠 오프화이트,1.0,31428,31500,31500,31500,0,0,0.0,100.0,1,high,24.09,6,2,none,,21,https://www.musinsa.com/products/2503125
2026-09-01,노이어,2534677,수피마 코튼 럭스 티셔츠 (블루),0.0,0,22500,22500,29200,1,-6700,-22.95,100.0,1,medium,24.09,7,2,none,,21,https://www.musinsa.com/products/2534677
2026-09-01,에스피오나지,2535189,Wide Officer Shorts Beige,0.0,0,57600,57600,57600,0,0,0.0,100.0,1,high,24.09,7,2,none,,21,https://www.musinsa.com/products/2535189
2026-09-01,코드그라피,2565845,CGP 아치 로고 반팔 크루넥_멜란지그레이,0.0,0,30800,30800,30800,0,0,0.0,100.0,1,high,24.09,6,2,none,,21,https://www.musinsa.com/products/2565845
2026-09-01,트립르센스,2588437,엘이 로고 썸머 니트 버킷햇_BABY BLUE,0.0,0,36800,36800,36800,0,0,0.0,100.0,1,high,24.01,8,2,none,,21,https://www.musinsa.com/products/2588437
2026-09-01,트립르센스,2591445,파스텔 컬러 실켓 코튼 티셔츠_MINT GREY,0.0,0,16500,16500,16500,0,0,0.0,100.0,1,high,24.01,8,2,none,,21,https://www.musinsa.com/products/2591445
2026-09-01,링서울,2592341,scoop neck boucle knit top-ivory,0.0,0,70470,70470,54810,1,15660,28.57,100.0,1,medium,24.01,8,2,none,,21,https://www.musinsa.com/products/2592341
2026-09-01,링서울,2592533,tencel blended round top-blue,0.0,0,26490,26490,20610,1,5880,28.53,100.0,1,medium,24.01,8,2,none,,21,https://www.musinsa.com/products/2592533
2026-09-01,링서울,2592853,hanji blended knit vest-ivory,0.0,0,59540,59540,46310,1,13230,28.57,100.0,1,medium,24.01,8,2,none,,21,https://www.musinsa.com/products/2592853
2026-09-01,바우프,2650965,HWC 볼캡 [브라운],0.76,35713,46750,46750,46750,0,0,0.0,100.0,1,high,24.09,6,2,none,,21,https://www.musinsa.com/products/2650965
2026-09-01,프렌다,2697813,PRDA DENIM PATCH CREWNECK SHIRT BLACK,2.47,74758,30301,28980,41400,1,-12420,-30.0,100.0,1,medium,24.09,13,2,none,,21,https://www.musinsa.com/products/2697813
2026-09-01,어반드레스,2712149,UNISEX AV WIDE PANTS - 3COL,6.88,343480,49900,49900,49900,0,0,0.0,100.0,1,high,24.09,12,2,none,,21,https://www.musinsa.com/products/2712149
2026-09-01,제로,2721365,Curved Sweat Pants [3 Colors],0.0,0,22500,22500,22500,0,0,0.0,100.0,1,high,24.09,6,2,none,,21,https://www.musinsa.com/products/2721365
2026-09-01,슬로우애시드,2725589,블러리 로고 스웨트셔츠 [그린],0.0,0,59800,59800,59800,0,0,0.0,100.0,1,high,24.09,6,2,none,,21,https://www.musinsa.com/products/2725589
2026-09-01,어반드레스,2751829,Half-turtleneck warmer knit BLACK,0.0,0,28220,28220,28220,0,0,0.0,100.0,1,high,24.09,7,2,none,,21,https://www.musinsa.com/products/2751829
2026-09-01,시야쥬,2772821,SIPT7056  high waist corduroy pants_Charcoal brown,0.0,0,93600,93600,104000,1,-10400,-10.0,100.0,1,medium,24.09,6,2,none,,21,https://www.musinsa.com/products/2772821
2026-09-01,솔트앤초콜릿,2785429,청키 레이스업 로퍼 412239002 4.5cm/3colors,0.0,0,59400,59400,74250,1,-14850,-20.0,100.0,1,medium,24.08,7,2,none,,21,https://www.musinsa.com/products/2785429
2026-09-01,드로우핏,2825493,프리미어 퓨어 울 발마칸 코트 [MELANGE TAUPE],0.76,188253,246400,246400,246400,0,0,0.0,100.0,1,high,24.09,6,2,none,,21,https://www.musinsa.com/products/2825493
2026-09-01,어반드레스,2836437,Side-line Wide Pants INDIGO,0.0,0,44500,44500,44500,0,0,0.0,100.0,1,high,24.09,7,2,none,,21,https://www.musinsa.com/products/2836437
2026-09-01,스컬프터,2838357,Rascal Fleece Cargo Pants Multi Pink,0.0,0,90300,90300,90300,0,0,0.0,100.0,1,high,24.08,7,2,none,,21,https://www.musinsa.com/products/2838357
2026-09-01,와이케이,2843669,와이드 웨스턴 믹스 데님 팬츠 그레이,0.0,0,77400,77400,77400,0,0,0.0,100.0,1,high,24.01,8,2,none,,21,https://www.musinsa.com/products/2843669
2026-09-01,슈퍼서브,2851669,테니스 조거팬츠-오트밀,0.0,0,34500,34500,34500,0,0,0.0,100.0,1,high,24.09,6,2,none,,21,https://www.musinsa.com/products/2851669
2026-09-01,유라고,2853141,Pony washed denim,0.0,0,56240,56240,56240,0,0,0.0,100.0,1,high,24.09,6,2,none,,21,https://www.musinsa.com/products/2853141
2026-09-01,유라고,2855381,Button fleece vest,0.64,42761,66880,66880,66880,0,0,0.0,100.0,1,high,24.09,6,2,none,,21,https://www.musinsa.com/products/2855381
2026-09-01,더블유엠씨,2862805,너드 케이블니트_BLACK,0.0,0,39600,39600,39600,0,0,0.0,100.0,1,high,24.01,8,2,none,,21,https://www.musinsa.com/products/2862805
2026-09-01,굿라이프웍스,2866837,오버핏 더플 코트 네이비,0.0,0,120750,120750,120750,0,0,0.0,100.0,1,high,24.09,6,2,none,,21,https://www.musinsa.com/products/2866837
2026-09-01,솔트앤초콜릿,2930133,울 발마칸 싱글 코트 베이지 4W224I301,0.0,0,159600,159600,199500,1,-39900,-20.0,100.0,1,medium,24.08,7,2,none,,21,https://www.musinsa.com/products/2930133
2026-09-01,솔트앤초콜릿,2930197,텐시울 롱슬리브 티셔츠 블랙 4W2231302,0.0,0,29680,29680,37100,1,-7420,-20.0,100.0,1,medium,24.08,7,2,none,,21,https://www.musinsa.com/products/2930197
2026-09-01,러브이즈트루,2935253,VL BLINK BEANIE(PINK),0.53,13127,24870,24870,24870,0,0,0.0,100.0,1,high,24.01,8,2,none,,21,https://www.musinsa.com/products/2935253
2026-09-01,드헤베,2977685,컬리지 로고 맨투맨 [NAVY],0.0,0,45140,45140,45140,0,0,0.0,100.0,1,high,24.09,6,2,none,,21,https://www.musinsa.com/products/2977685
2026-09-01,키르시,3004885,유니 와이드 팬츠 [네이비],0.0,0,43600,43600,43600,0,0,0.0,100.0,1,high,24.08,6,2,none,,21,https://www.musinsa.com/products/3004885
2026-09-01,미나브,3004949,캐시미어 벨르 터틀넥 니트 [블랙],0.0,0,35100,35100,63200,1,-28100,-44.46,100.0,1,medium,24.09,8,2,none,,21,https://www.musinsa.com/products/3004949
2026-09-01,로제프란츠,3005525,Duffle Fur Mustang Jacket [Ivory],0.0,0,87880,87880,76900,1,10980,14.28,100.0,1,medium,24.09,6,2,none,,21,https://www.musinsa.com/products/3005525
2026-09-01,나이스고스트클럽,3010645,DANGER HEART HOODIE_YELLOW(NG2DSUM414A),0.0,0,31600,31600,31600,0,0,0.0,100.0,1,high,24.01,8,2,none,,21,https://www.musinsa.com/products/3010645
2026-09-01,더블유엠씨,3011605,클래식로고 롱슬리브_GREEN,0.0,0,19600,19600,19600,0,0,0.0,100.0,1,high,24.01,8,2,none,,21,https://www.musinsa.com/products/3011605
2026-09-01,더블유엠씨,3011925,CN 플리츠 MA-1_BLACK,0.0,0,75600,75600,75600,0,0,0.0,100.0,1,high,24.01,8,2,none,,21,https://www.musinsa.com/products/3011925
2026-09-01,코드그라피,3012181,서비스 센터 러그 매트_블랙,0.0,0,37800,37800,37800,0,0,0.0,100.0,1,high,24.09,6,2,none,,21,https://www.musinsa.com/products/3012181
2026-09-01,마인드브릿지,3019349,두굿_와이드데님팬츠_MI MYDP0154,0.0,0,19900,19900,19900,0,0,0.0,100.0,1,high,24.09,6,2,none,,21,https://www.musinsa.com/products/3019349
2026-09-01,로우로우,3019477,패커블 토트백 520 Black,0.48,16105,33350,33350,33350,0,0,0.0,100.0,1,high,24.01,8,2,none,,21,https://www.musinsa.com/products/3019477
2026-09-01,에이치덱스,3029269,워크아웃 슈백,0.0,0,18900,18900,18900,0,0,0.0,100.0,1,high,24.09,6,2,none,,21,https://www.musinsa.com/products/3029269
2026-09-01,유니폼브릿지,3033237,oxford bd shirts white,0.0,0,35600,35600,35600,0,0,0.0,100.0,1,high,24.08,7,2,none,,21,https://www.musinsa.com/products/3033237
2026-09-01,도프제이슨,3042005,워싱레더 리그 바시티 자켓,0.0,0,129000,129000,129000,0,0,0.0,100.0,1,high,24.01,8,2,none,,21,https://www.musinsa.com/products/3042005
2026-09-01,키르시,3047701,두들 체리 스타디움 크롭 점퍼 [블랙],0.0,0,99500,99500,99500,0,0,0.0,100.0,1,high,24.08,6,2,none,,21,https://www.musinsa.com/products/3047701
2026-09-01,드로우핏,3052437,스웨이드 왈라비 모크 슈즈 [BEIGE],0.0,0,139500,139500,139500,0,0,0.0,100.0,1,high,24.09,6,2,none,,21,https://www.musinsa.com/products/3052437
