date,brand_name,goods_no,product_name,estimated_sales,estimated_gmv,estimated_avg_price,display_price,previous_display_price,price_change_detected,price_change_amount,price_change_pct,coverage_pct,calendar_complete,confidence,max_interval_hours,observation_count,contributing_intervals,initial_delta_status,initial_delta_value,history_bucket,product_url
2026-09-01,꼼파뇨,247936,sonar disenar cumplir LONG BELT,0.0,0,9900,9900,9900,0,0,0.0,100.0,1,high,24.09,6,2,none,,0,https://www.musinsa.com/products/247936
2026-09-01,트립르센스,682240,Thinsulate 3 Button Wool Coat BEIGE,0.0,0,74500,74500,74500,0,0,0.0,100.0,1,high,24.01,8,2,none,,0,https://www.musinsa.com/products/682240
2026-09-01,제멋,745344,루즈핏 카라티셔츠  딥그린 JKST2066,0.0,0,22300,22300,22300,0,0,0.0,100.0,1,high,24.09,7,2,none,,0,https://www.musinsa.com/products/745344
2026-09-01,러브이즈트루,844608,(UNISEX)DS LOGO OVER JACKET(BEIGE),0.0,0,47000,47000,47000,0,0,0.0,100.0,1,high,24.01,8,2,none,,0,https://www.musinsa.com/products/844608
2026-09-01,카네이테이,1061888,BRICK ZIP WALLET M (OLIVE DRAB) / UPCYCLED,0.0,0,61600,61600,77000,1,-15400,-20.0,100.0,1,medium,24.08,7,2,none,,0,https://www.musinsa.com/products/1061888
2026-09-01,르아르,1151744,미니멀 울 반목폴라 니트 [아이보리],0.0,0,35900,35900,35900,0,0,0.0,100.0,1,high,24.09,6,2,none,,0,https://www.musinsa.com/products/1151744
2026-09-01,쿠어,1548480,탑필 캐시미어 라운드 니트 (블루그레이),0.0,0,87200,87200,87200,0,0,0.0,100.0,1,high,24.09,6,2,none,,0,https://www.musinsa.com/products/1548480
2026-09-01,인사일런스,1562880,[BLACK LABEL] 버진 울 플란넬 자켓 BLACK,0.0,0,99500,99500,89550,1,9950,11.11,100.0,1,medium,24.08,6,2,none,,0,https://www.musinsa.com/products/1562880
2026-09-01,시그니처,1584704,퍼티그 와이드 데님 [오프화이트],1.13,39404,34900,34900,34900,0,0,0.0,100.0,1,high,23.99,13,6,none,,0,https://www.musinsa.com/products/1584704
2026-09-01,노이어,1638592,울 원 턱 릴렉스 슬랙스 (블랙),0.0,0,71000,71000,63900,1,7100,11.11,100.0,1,medium,24.09,7,2,none,,0,https://www.musinsa.com/products/1638592
2026-09-01,낫포너드,1841216,Wide String Cargo Slacks Pants - Navy,0.23,6289,26910,26910,26910,0,0,0.0,100.0,1,high,24.09,6,2,none,,0,https://www.musinsa.com/products/1841216
2026-09-01,제멋,1884480,[2PACK] 코스모 밴딩 숏팬츠 2PACK JMSP2332,0.0,0,37900,37900,37900,0,0,0.0,100.0,1,high,24.09,7,2,none,,0,https://www.musinsa.com/products/1884480
2026-09-01,프리즘웍스,1964608,OG DOUBLE RIB OVERSIZED TEE _ MELANGE GRAY,0.0,0,28800,28800,32000,1,-3200,-10.0,100.0,1,medium,24.09,7,2,none,,0,https://www.musinsa.com/products/1964608
2026-09-01,슈퍼서브,2080448,시그니처 로고 클래식 긴팔티-블랙,0.0,0,24500,24500,24500,0,0,0.0,100.0,1,high,24.09,6,2,none,,0,https://www.musinsa.com/products/2080448
2026-09-01,넌블랭크,2102464,세미 와이드 핏 슬랙스_CHARCOAL GREY,0.48,22825,47200,47200,47200,0,0,0.0,100.0,1,low,24.01,7,2,none,,0,https://www.musinsa.com/products/2102464
2026-09-01,제멋,2129792,디어 소프트 워싱 밴딩팬츠 더스티카키 KJLP2392,0.0,0,38900,38900,38900,0,0,0.0,100.0,1,high,24.09,7,2,none,,0,https://www.musinsa.com/products/2129792
2026-09-01,트립르센스,2154432,베이직 터틀넥 폴라 니트_토피 브라운,0.0,0,25200,25200,25200,0,0,0.0,100.0,1,high,24.01,8,2,none,,0,https://www.musinsa.com/products/2154432
2026-09-01,코드그라피,2154880,[PRIMALOFT] 몬스터 숏패딩_차콜,0.0,0,97300,97300,97300,0,0,0.0,100.0,1,high,24.09,6,2,none,,0,https://www.musinsa.com/products/2154880
