date,brand_name,goods_no,product_name,estimated_sales,estimated_gmv,estimated_avg_price,display_price,previous_display_price,price_change_detected,price_change_amount,price_change_pct,coverage_pct,calendar_complete,confidence,max_interval_hours,observation_count,contributing_intervals,initial_delta_status,initial_delta_value,history_bucket,product_url
2026-09-01,드로우핏,407074,리에디션 스웨이드 자켓 [GREY],0.0,0,134400,134400,134400,0,0,0.0,100.0,1,high,24.09,6,2,none,,34,https://www.musinsa.com/products/407074
2026-09-01,트립르센스,737890,STITCHES ZIPPER BLOUSON BEIGE,0.0,0,49000,49000,49000,0,0,0.0,100.0,1,high,24.01,8,2,none,,34,https://www.musinsa.com/products/737890
2026-09-01,토피,890338,와이드 데님 팬츠 (DEEP GREY),3.58,130942,36623,36750,33450,1,3300,9.87,100.0,1,low,24.08,14,2,none,,34,https://www.musinsa.com/products/890338
2026-09-01,플랙,917602,스티즈 B31 인디고 로우,4.71,222281,47200,47200,47200,0,0,0.0,100.0,1,high,24.08,16,4,none,,34,https://www.musinsa.com/products/917602
2026-09-01,프리즘웍스,1039138,OG DOUBLE RIB OVERSIZED TEE _ NAVY,1.98,57071,28820,28800,32000,1,-3200,-10.0,100.0,1,medium,24.09,7,2,none,,34,https://www.musinsa.com/products/1039138
2026-09-01,드로우핏,1120482,오버사이즈 모던 체크 블레이저,0.23,29739,127200,127200,127200,0,0,0.0,100.0,1,high,24.09,6,2,none,,34,https://www.musinsa.com/products/1120482
2026-09-01,트립르센스,1312226,파이핑  싱글 오버 코트_베이지,0.0,0,119500,119500,119500,0,0,0.0,100.0,1,high,24.01,8,2,none,,34,https://www.musinsa.com/products/1312226
2026-09-01,테이크이지,1336290,솔리드 옥스포드 오버셔츠(화이트),3.83,121354,31722,33500,30100,1,3400,11.3,100.0,1,low,24.0,15,4,none,,34,https://www.musinsa.com/products/1336290
2026-09-01,엘무드,1375522,YOUNG 프리미엄 실켓 반팔 티셔츠 (4 COLOR),4.95,148377,29971,31200,28080,1,3120,11.11,100.0,1,medium,24.08,24,4,none,,34,https://www.musinsa.com/products/1375522
2026-09-01,모즈모즈,1402594,블랙 타이다이 오버핏 티셔츠_연베이지,0.0,0,22800,22800,22800,0,0,0.0,100.0,1,high,24.09,6,2,none,,34,https://www.musinsa.com/products/1402594
2026-09-01,니티드,1458658,쿨에버 PK 반팔 니트티 OLIVE,0.0,0,29250,29250,29250,0,0,0.0,23.37,0,low,23.99,5,1,none,,34,https://www.musinsa.com/products/1458658
2026-09-01,미나브,1562274,패턴 블록 니트 [차콜-블랙],0.0,0,17100,17100,45500,1,-28400,-62.42,100.0,1,medium,24.09,8,2,none,,34,https://www.musinsa.com/products/1562274
2026-09-01,인사일런스,1581922,미니멀 웨스턴 벨트 BLACK,2.94,134239,45660,43450,49000,1,-5550,-11.33,100.0,1,medium,24.08,16,4,none,,34,https://www.musinsa.com/products/1581922
2026-09-01,가까이 유니언즈,1751586,HCAT 후드집업 크림,0.0,0,53200,53200,53200,0,0,0.0,100.0,1,high,24.09,6,2,none,,34,https://www.musinsa.com/products/1751586
2026-09-01,수아레,1781602,네이처 싱글 셋업 수트 블랙,0.0,0,129900,129900,129900,0,0,0.0,100.0,1,high,24.09,6,2,none,,34,https://www.musinsa.com/products/1781602
2026-09-01,트립르센스,1794786,베이직 체크 싱글 블레이저_Brown Blue,0.0,0,74000,74000,74000,0,0,0.0,100.0,1,high,24.01,8,2,none,,34,https://www.musinsa.com/products/1794786
2026-09-01,인사일런스,1799138,울 린넨 워크 자켓 ASH BROWN,0.0,0,99600,99600,74700,1,24900,33.33,100.0,1,medium,24.08,6,2,none,,34,https://www.musinsa.com/products/1799138
2026-09-01,메종미네드,1803234,SAINT TWO TUCK WIDE PANTS BEIGE,3.33,134255,40280,40280,40280,0,0,0.0,100.0,1,high,24.09,15,2,none,,34,https://www.musinsa.com/products/1803234
2026-09-01,프리즘웍스,1850274,HEAVYWEIGHT SWEAT TANKER JACKET _ OATMEAL,0.0,0,39200,39200,39200,0,0,0.0,100.0,1,high,24.09,7,2,none,,34,https://www.musinsa.com/products/1850274
2026-09-01,제로,1867554,Clean Deep One Tuck Denim Pants [Black],0.0,0,36450,36450,36450,0,0,0.0,100.0,1,high,24.09,6,2,none,,34,https://www.musinsa.com/products/1867554
2026-09-01,소버먼트,1944610,460G 컷 헤비 피그먼트 티셔츠-샌드 베이지-,0.0,0,36600,36600,36600,0,0,0.0,48.38,0,low,24.01,8,1,none,,34,https://www.musinsa.com/products/1944610
2026-09-01,드로우핏,1964770,슬랜트 메신저 크로스 백 [BLACK],0.0,0,59400,59400,59400,0,0,0.0,100.0,1,high,24.09,6,2,none,,34,https://www.musinsa.com/products/1964770
2026-09-01,엘무드,2056290,밀레니엄 MA-1 점퍼 탄 베이지,0.0,0,69300,69300,69300,0,0,0.0,100.0,1,high,24.08,6,2,none,,34,https://www.musinsa.com/products/2056290
2026-09-01,소버먼트,2105442,980G 피그먼트 맨투맨-비스포크 그린-,0.0,0,57300,57300,57300,0,0,0.0,100.0,1,high,24.01,8,2,none,,34,https://www.musinsa.com/products/2105442
2026-09-01,트립르센스,2154146,엘이 로고 앙고라 니트 비니_블랙,0.0,0,31200,31200,31200,0,0,0.0,100.0,1,high,24.01,8,2,none,,34,https://www.musinsa.com/products/2154146
2026-09-01,엘무드,2157986,하이틴 알파카 베스트 블랙스완,0.0,0,37800,37800,37800,0,0,0.0,100.0,1,high,24.08,6,2,none,,34,https://www.musinsa.com/products/2157986
2026-09-01,어반드레스,2164322,CROSS BOLERO KNIT ONEPIECE SET GREY,0.0,0,32500,32500,32500,0,0,0.0,100.0,1,high,24.09,7,2,none,,34,https://www.musinsa.com/products/2164322
2026-09-01,시그니처,2241954,울니트 글러브 [블랙],0.0,0,11900,11900,11900,0,0,0.0,100.0,1,high,24.09,6,2,none,,34,https://www.musinsa.com/products/2241954
2026-09-01,트립르센스,2258466,엘이 로고 부클 버킷햇_블랙,0.0,0,39000,39000,39000,0,0,0.0,100.0,1,high,24.01,8,2,none,,34,https://www.musinsa.com/products/2258466
2026-09-01,레더리,2326114,시그니처 심볼 볼캡 [7COLOR],0.22,5214,24000,24000,22400,1,1600,7.14,100.0,1,medium,24.09,10,2,none,,34,https://www.musinsa.com/products/2326114
2026-09-01,유니폼브릿지,2367522,oxford bd shirts blue,0.0,0,35600,35600,35600,0,0,0.0,100.0,1,high,24.08,7,2,none,,34,https://www.musinsa.com/products/2367522
2026-09-01,소버먼트,2372450,980G 피그먼트 컷 후디 집업-문그레이-,1.01,75807,75000,75000,75000,0,0,0.0,100.0,1,high,24.01,8,2,none,,34,https://www.musinsa.com/products/2372450
2026-09-01,소버먼트,2372706,980G 피그먼트 스웨트 팬츠-탄브라운-,0.0,0,64200,64200,64200,0,0,0.0,100.0,1,high,24.01,8,2,none,,34,https://www.musinsa.com/products/2372706
2026-09-01,엑스트라오디너리,2373538,CARGO RIPSTOP PANTS  BLACK,0.0,0,55600,55600,55600,0,0,0.0,100.0,1,high,24.09,6,2,none,,34,https://www.musinsa.com/products/2373538
2026-09-01,제로,2379938,Deep One Tuck Jogger Sweat Pants [Black],0.0,0,31500,31500,31500,0,0,0.0,100.0,1,high,24.09,6,2,none,,34,https://www.musinsa.com/products/2379938
2026-09-01,어반드레스,2391010,Reverse wide denim pants,0.0,0,20530,20530,20530,0,0,0.0,100.0,1,low,24.09,6,2,none,,34,https://www.musinsa.com/products/2391010
