date,brand_name,goods_no,product_name,estimated_sales,estimated_gmv,estimated_avg_price,display_price,previous_display_price,price_change_detected,price_change_amount,price_change_pct,coverage_pct,calendar_complete,confidence,max_interval_hours,observation_count,contributing_intervals,initial_delta_status,initial_delta_value,history_bucket,product_url
2026-09-01,도프제이슨,406731,레귤러 스웨이드 트러커 자켓 CAMEL,0.0,0,243490,243490,243490,0,0,0.0,100.0,1,high,24.01,8,2,none,,11,https://www.musinsa.com/products/406731
2026-09-01,프리즘웍스,424331,EDGAR N-1 DECK JACKET _ NAVY,0.0,0,133200,133200,148000,1,-14800,-10.0,100.0,1,medium,24.09,7,2,none,,11,https://www.musinsa.com/products/424331
2026-09-01,파르티멘토,533067,Hair Line Stripe Shirts Sky,1.0,31379,31423,32700,29430,1,3270,11.11,100.0,1,medium,24.08,6,2,none,,11,https://www.musinsa.com/products/533067
2026-09-01,커스텀어클락,609227,[리뉴얼ver.] 소프트 베이직 브이넥 가디건 차콜 COOSCD001CHARCOAL,1.17,55238,47200,47200,47200,0,0,0.0,100.0,1,low,24.08,10,4,none,,11,https://www.musinsa.com/products/609227
2026-09-01,유니폼브릿지,956939,1960 slub sweatshirt navy,0.0,0,80100,80100,89000,1,-8900,-10.0,100.0,1,medium,24.08,7,2,none,,11,https://www.musinsa.com/products/956939
2026-09-01,토피,1130699,와이드 데님 팬츠 (IVORY),0.0,0,36750,36750,33450,1,3300,9.87,13.75,0,low,24.01,5,1,none,,11,https://www.musinsa.com/products/1130699
2026-09-01,꼼파뇨,1275019,레코딩 롱슬리브 헤비오버핏 화이트,1.0,27422,27510,27510,27510,0,0,0.0,100.0,1,high,24.09,6,2,none,,11,https://www.musinsa.com/products/1275019
2026-09-01,트립르센스,1343179,스트레치업  헤비 코튼 긴팔티_핑크,0.0,0,22450,22450,22450,0,0,0.0,100.0,1,high,24.01,8,2,none,,11,https://www.musinsa.com/products/1343179
2026-09-01,트립르센스,1343499,모달 라이트 워싱 긴팔티_퍼플 블루,0.0,0,19900,19900,19900,0,0,0.0,100.0,1,high,24.01,8,2,none,,11,https://www.musinsa.com/products/1343499
2026-09-01,트립르센스,1475275,UNISEX Common Things Graphic T-shirts_White,0.0,0,24500,24500,24500,0,0,0.0,100.0,1,high,24.01,8,2,none,,11,https://www.musinsa.com/products/1475275
2026-09-01,꼼파뇨,1491019,[20수] LUNA 아트웍 반팔 화이트,0.0,0,25000,25000,25000,0,0,0.0,100.0,1,high,24.09,6,2,none,,11,https://www.musinsa.com/products/1491019
2026-09-01,유니폼브릿지,1920011,one tuck denim shorts indigo,0.14,6739,49000,48960,49000,1,-40,-0.08,100.0,1,medium,24.08,7,2,none,,11,https://www.musinsa.com/products/1920011
2026-09-01,프리즘웍스,1957643,OG POPLIN OVERSIZED SHIRT _ BLUE,0.0,0,52200,52200,58000,1,-5800,-10.0,100.0,1,medium,24.09,7,2,none,,11,https://www.musinsa.com/products/1957643
2026-09-01,꼼파뇨,1960203,LOVE SLOWLY 자수 반팔 화이트,0.0,0,24000,24000,24000,0,0,0.0,100.0,1,high,24.09,6,2,none,,11,https://www.musinsa.com/products/1960203
2026-09-01,트립르센스,1962827,마이 퍼피 오버 반팔티_CHARCOAL,0.0,0,21500,21500,21500,0,0,0.0,100.0,1,high,24.01,8,2,none,,11,https://www.musinsa.com/products/1962827
2026-09-01,인사일런스,2058891,IOAKIMIDIS 비건 레더 MA-1 BLACK,0.0,0,137400,137400,103050,1,34350,33.33,100.0,1,medium,24.08,6,2,none,,11,https://www.musinsa.com/products/2058891
2026-09-01,쿠어,2080971,더블 레이어 숏 울 비니 (블랙),0.0,0,28000,28000,28000,0,0,0.0,100.0,1,high,24.09,6,2,none,,11,https://www.musinsa.com/products/2080971
2026-09-01,몰든,2082059,베이직 세미 오버핏 로고 티셔츠,0.74,17465,23760,23760,29700,1,-5940,-20.0,100.0,1,medium,24.09,8,2,none,,11,https://www.musinsa.com/products/2082059
2026-09-01,도프제이슨,2086731,오버핏 비건레더 보머 자켓,1.98,223610,113050,113050,113050,0,0,0.0,100.0,1,high,24.01,13,2,none,,11,https://www.musinsa.com/products/2086731
2026-09-01,어반드레스,2148171,체커 보드 앙고라 오버핏 니트 블랙,0.0,0,34900,34900,34900,0,0,0.0,100.0,1,high,24.09,7,2,none,,11,https://www.musinsa.com/products/2148171
2026-09-01,어반드레스,2175307,프레드릭 오버핏 울 체크 셔츠,0.0,0,43500,43500,43500,0,0,0.0,100.0,1,high,24.09,7,2,none,,11,https://www.musinsa.com/products/2175307
2026-09-01,데케트,2178059,Dawn Semi Wide Jeans DCPT002LightBlue,0.0,0,43400,43400,43400,0,0,0.0,10.86,0,low,23.99,5,1,none,,11,https://www.musinsa.com/products/2178059
2026-09-01,어반드레스,2180683,IRON LAUREL OVERSIZED HOODIE BLACK,0.0,0,23700,23700,23700,0,0,0.0,100.0,1,high,24.09,7,2,none,,11,https://www.musinsa.com/products/2180683
2026-09-01,굿라이프웍스,2184395,마일드 보카시 크루넥 스웨터 오버핏 니트 블루,0.0,0,37660,37660,37660,0,0,0.0,100.0,1,high,24.09,6,2,none,,11,https://www.musinsa.com/products/2184395
2026-09-01,러브이즈트루,2227723,OW BUCKLE SKIRT(KHAKI),0.0,0,55300,55300,55300,0,0,0.0,100.0,1,high,24.01,8,2,none,,11,https://www.musinsa.com/products/2227723
2026-09-01,넌블랭크,2313291,펀칭 니트 베스트_ASH KHAKI,0.0,0,49600,49600,49600,0,0,0.0,100.0,1,high,24.01,8,2,none,,11,https://www.musinsa.com/products/2313291
2026-09-01,브랜디드,2316043,51029 KURABO BLACK MARBLE JEANS [WIDE STRAIGHT],0.23,13453,57600,57600,57600,0,0,0.0,100.0,1,high,24.09,6,2,none,,11,https://www.musinsa.com/products/2316043
2026-09-01,엘무드,2322123,프레피 스트라이프 풀오버 니트 딥 그린,0.0,0,30800,30800,30800,0,0,0.0,100.0,1,high,24.08,6,2,none,,11,https://www.musinsa.com/products/2322123
2026-09-01,와르,2322315,M160 스트레이트 데님 팬츠_연청 [숏기장 추가],0.0,0,50190,50190,49140,1,1050,2.14,100.0,1,medium,24.08,7,2,none,,11,https://www.musinsa.com/products/2322315
2026-09-01,쿠어,2353227,린넨 오버사이즈 벨티드 자켓 (오트밀),0.0,0,208000,208000,208000,0,0,0.0,100.0,1,high,24.09,6,2,none,,11,https://www.musinsa.com/products/2353227
2026-09-01,시야쥬,2385995,SIPT7022 One Tuck Side Banding Slacks_Charcoal,0.0,0,72090,72090,89000,1,-16910,-19.0,100.0,1,medium,24.08,6,2,none,,11,https://www.musinsa.com/products/2385995
2026-09-01,프리즘웍스,2387339,OG HEAVYWEIGHT SWEATSHIRT 002 _ NAVY,0.0,0,55800,55800,62000,1,-6200,-10.0,100.0,1,medium,24.09,7,2,none,,11,https://www.musinsa.com/products/2387339
2026-09-01,어반드레스,2390923,BACK RIBBON SQUARE Short-sleeve BLOUSE WHITE,0.0,0,26900,26900,26900,0,0,0.0,100.0,1,high,24.09,7,2,none,,11,https://www.musinsa.com/products/2390923
