date,brand_name,goods_no,product_name,estimated_sales,estimated_gmv,estimated_avg_price,display_price,previous_display_price,price_change_detected,price_change_amount,price_change_pct,coverage_pct,calendar_complete,confidence,max_interval_hours,observation_count,contributing_intervals,history_bucket,product_url
2026-08-27,드로우핏,407074,리에디션 스웨이드 자켓 [GREY],0.0,0,134400,134400,,0,,,28.07,0,low,20.2,2,1,34,https://www.musinsa.com/products/407074
2026-08-27,트립르센스,737890,STITCHES ZIPPER BLOUSON BEIGE,0.0,0,49000,49000,,0,,,38.29,0,low,21.52,2,1,34,https://www.musinsa.com/products/737890
2026-08-27,토피,890338,와이드 데님 팬츠 (DEEP GREY),0.0,0,35900,35900,,0,,,45.02,0,low,20.7,2,1,34,https://www.musinsa.com/products/890338
2026-08-27,플랙,917602,스티즈 B31 인디고 로우,0.0,0,47200,47200,,0,,,40.41,0,low,21.04,2,1,34,https://www.musinsa.com/products/917602
2026-08-27,프리즘웍스,1039138,OG DOUBLE RIB OVERSIZED TEE _ NAVY,0.51,16436,32000,32000,,0,,,41.93,0,low,19.59,2,1,34,https://www.musinsa.com/products/1039138
2026-08-27,드로우핏,1120482,오버사이즈 모던 체크 블레이저,0.0,0,127200,127200,,0,,,28.06,0,low,20.2,2,1,34,https://www.musinsa.com/products/1120482
2026-08-27,트립르센스,1312226,파이핑  싱글 오버 코트_베이지,0.0,0,119500,119500,,0,,,38.28,0,low,21.52,2,1,34,https://www.musinsa.com/products/1312226
2026-08-27,테이크이지,1336290,솔리드 옥스포드 오버셔츠(화이트),0.0,0,33500,33500,,0,,,40.41,0,low,21.04,2,1,34,https://www.musinsa.com/products/1336290
2026-08-27,엘무드,1375522,YOUNG 프리미엄 실켓 반팔 티셔츠 (4 COLOR),1.84,51767,28080,28080,,0,,,40.41,0,low,21.04,2,1,34,https://www.musinsa.com/products/1375522
2026-08-27,모즈모즈,1402594,블랙 타이다이 오버핏 티셔츠_연베이지,0.0,0,22800,22800,,0,,,32.96,0,low,20.84,2,1,34,https://www.musinsa.com/products/1402594
2026-08-27,니티드,1458658,쿨에버 PK 반팔 니트티 OLIVE,0.0,0,32500,32500,,0,,,28.06,0,low,20.2,2,1,34,https://www.musinsa.com/products/1458658
2026-08-27,미나브,1562274,패턴 블록 니트 [차콜-블랙],0.0,0,45500,45500,,0,,,43.75,0,low,21.5,2,1,34,https://www.musinsa.com/products/1562274
2026-08-27,인사일런스,1581922,미니멀 웨스턴 벨트 BLACK,0.92,45164,49000,49000,,0,,,40.4,0,low,21.04,2,1,34,https://www.musinsa.com/products/1581922
2026-08-27,트립르센스,1794786,베이직 체크 싱글 블레이저_Brown Blue,0.0,0,74000,74000,,0,,,38.27,0,low,21.52,2,1,34,https://www.musinsa.com/products/1794786
2026-08-27,인사일런스,1799138,울 린넨 워크 자켓 ASH BROWN,0.0,0,74700,74700,,0,,,40.4,0,low,21.04,2,1,34,https://www.musinsa.com/products/1799138
2026-08-27,프리즘웍스,1850274,HEAVYWEIGHT SWEAT TANKER JACKET _ OATMEAL,0.0,0,39200,39200,,0,,,41.91,0,low,19.59,2,1,34,https://www.musinsa.com/products/1850274
2026-08-27,제로,1867554,Clean Deep One Tuck Denim Pants [Black],0.0,0,36450,36450,,0,,,32.95,0,low,20.84,2,1,34,https://www.musinsa.com/products/1867554
2026-08-27,소버먼트,1944610,460G 컷 헤비 피그먼트 티셔츠-샌드 베이지-,0.0,0,36600,36600,,0,,,38.27,0,low,21.52,2,1,34,https://www.musinsa.com/products/1944610
2026-08-27,드로우핏,1964770,슬랜트 메신저 크로스 백 [BLACK],0.0,0,59400,59400,,0,,,28.05,0,low,20.2,2,1,34,https://www.musinsa.com/products/1964770
2026-08-27,엘무드,2056290,밀레니엄 MA-1 점퍼 탄 베이지,0.0,0,69300,69300,,0,,,40.4,0,low,21.04,2,1,34,https://www.musinsa.com/products/2056290
2026-08-27,소버먼트,2105442,980G 피그먼트 맨투맨-비스포크 그린-,0.0,0,57300,57300,,0,,,38.26,0,low,21.52,2,1,34,https://www.musinsa.com/products/2105442
2026-08-27,트립르센스,2154146,엘이 로고 앙고라 니트 비니_블랙,0.0,0,29250,29250,,0,,,38.26,0,low,21.52,2,1,34,https://www.musinsa.com/products/2154146
2026-08-27,엘무드,2157986,하이틴 알파카 베스트 블랙스완,0.0,0,37800,37800,,0,,,40.39,0,low,21.04,2,1,34,https://www.musinsa.com/products/2157986
2026-08-27,어반드레스,2164322,CROSS BOLERO KNIT ONEPIECE SET GREY,0.0,0,32500,32500,,0,,,41.9,0,low,19.59,2,1,34,https://www.musinsa.com/products/2164322
2026-08-27,시그니처,2241954,울니트 글러브 [블랙],0.0,0,11900,11900,,0,,,28.04,0,low,20.2,2,1,34,https://www.musinsa.com/products/2241954
2026-08-27,트립르센스,2258466,엘이 로고 부클 버킷햇_블랙,0.0,0,36560,36560,,0,,,38.25,0,low,21.52,2,1,34,https://www.musinsa.com/products/2258466
2026-08-27,유니폼브릿지,2367522,oxford bd shirts blue,0.0,0,35600,35600,,0,,,45.0,0,low,20.7,2,1,34,https://www.musinsa.com/products/2367522
2026-08-27,소버먼트,2372450,980G 피그먼트 컷 후디 집업-문그레이-,0.0,0,75000,75000,,0,,,38.25,0,low,21.52,2,1,34,https://www.musinsa.com/products/2372450
2026-08-27,소버먼트,2372706,980G 피그먼트 스웨트 팬츠-탄브라운-,0.0,0,64200,64200,,0,,,38.25,0,low,21.52,2,1,34,https://www.musinsa.com/products/2372706
2026-08-27,제로,2379938,Deep One Tuck Jogger Sweat Pants [Black],0.0,0,31500,31500,,0,,,32.94,0,low,20.84,2,1,34,https://www.musinsa.com/products/2379938
2026-08-27,어반드레스,2391010,Reverse wide denim pants,1.03,21071,20530,20530,,0,,,41.89,0,low,19.59,2,1,34,https://www.musinsa.com/products/2391010
2026-08-27,에스피오나지,2401314,Over Fatigue Hat Olive,0.0,0,45900,45900,,0,,,41.89,0,low,19.59,2,1,34,https://www.musinsa.com/products/2401314
2026-08-27,미나브,2408354,펀칭 라운드 긴팔 니트 [민트],0.0,0,63200,63200,,0,,,43.74,0,low,21.5,2,1,34,https://www.musinsa.com/products/2408354
2026-08-27,넌블랭크,2445794,네츄럴 링클 하프 슬리브 셔츠_DARK NAVY,0.43,18388,43130,43130,,0,,,38.24,0,low,21.52,2,1,34,https://www.musinsa.com/products/2445794
2026-08-27,디앤에스알,2446370,딥 로얄 네이비 니트,0.0,0,49500,49500,,0,,,32.93,0,low,20.84,2,1,34,https://www.musinsa.com/products/2446370
2026-08-27,더블유엠씨,2451298,워셔블 니트 라운드_GRACIE BLUE,0.0,0,24750,24750,,0,,,38.23,0,low,21.52,2,1,34,https://www.musinsa.com/products/2451298
2026-08-27,드로우핏,2510178,오버핏 옥스퍼드 반팔 셔츠 [WHITE],0.0,0,44000,44000,,0,,,28.03,0,low,20.2,2,1,34,https://www.musinsa.com/products/2510178
2026-08-27,제로,2550818,Deep One Tuck Sweat Shorts [Khaki],0.38,10920,28800,28800,,0,,,32.93,0,low,20.84,2,1,34,https://www.musinsa.com/products/2550818
2026-08-27,넌블랭크,2572322,[SET UP] 세미 오버사이즈 핏 셋업 수트_CHARCOAL GREY,0.0,0,142560,142560,,0,,,38.23,0,low,21.52,2,1,34,https://www.musinsa.com/products/2572322
2026-08-27,링서울,2592482,tencel blended round top-white,0.0,0,23550,23550,,0,,,38.23,0,low,21.52,2,1,34,https://www.musinsa.com/products/2592482
2026-08-27,엘무드,2670690,폴 벌룬 디테일 가디건 (2 COLOR),0.0,0,57600,57600,,0,,,40.37,0,low,21.04,2,1,34,https://www.musinsa.com/products/2670690
2026-08-27,시야쥬,2670882,SIPT7048 side banding essential trousers_Black,0.0,0,79000,79000,,0,,,40.37,0,low,21.04,2,1,34,https://www.musinsa.com/products/2670882
2026-08-27,넌블랭크,2698274,원턱 커브드 와이드 슬랙스_CHARCOAL GREY,0.0,0,42480,42480,,0,,,38.22,0,low,21.53,2,1,34,https://www.musinsa.com/products/2698274
2026-08-27,인사일런스,2703970,코튼 저지 아우터 셔츠 BLACK,0.0,0,72000,72000,,0,,,40.37,0,low,21.04,2,1,34,https://www.musinsa.com/products/2703970
2026-08-27,와이케이,2720546,말티즈 크루 맨투맨 네이비,0.0,0,50400,50400,,0,,,38.22,0,low,21.53,2,1,34,https://www.musinsa.com/products/2720546
2026-08-27,노이어,2741026,캐시미어 더블 브레스티드 코트 (블랙),0.0,0,361200,361200,,0,,,41.87,0,low,19.59,2,1,34,https://www.musinsa.com/products/2741026
2026-08-27,제멋,2741282,헤이즈 오버핏 스웨트셔츠 틸블루 KJMT2369,0.0,0,30300,30300,,0,,,41.87,0,low,19.59,2,1,34,https://www.musinsa.com/products/2741282
2026-08-27,시눈,2758434,COTTON CROPED SHIRRING SHIRT,0.0,0,40990,40990,,0,,,32.92,0,low,20.84,2,1,34,https://www.musinsa.com/products/2758434
2026-08-27,키르시,2765602,체리 퍼 패딩 베스트 [블랙],0.0,0,47700,47700,,0,,,40.36,0,low,21.04,2,1,34,https://www.musinsa.com/products/2765602
2026-08-27,필루미네이트,2772706,유틸리티 숏 몬스터 파카-오렌지,0.0,0,67000,67000,,0,,,38.22,0,low,21.53,2,1,34,https://www.musinsa.com/products/2772706
2026-08-27,솔트앤초콜릿,2785378,스퀘어 토 베이직 스판 앵클부츠 412246018 (5.5cm/3color),0.0,0,66750,66750,,0,,,44.99,0,low,20.7,2,1,34,https://www.musinsa.com/products/2785378
2026-08-27,인템포무드,2792802,굿모닝 플레인 후디_딥그레이,0.0,0,78500,78500,,0,,,40.36,0,low,21.04,2,1,34,https://www.musinsa.com/products/2792802
2026-08-27,키르시,2831202,키르시 컷 아웃 하이넥 티셔츠 [핑크],0.0,0,23700,23700,,0,,,40.36,0,low,21.04,2,1,34,https://www.musinsa.com/products/2831202
2026-08-27,스컬프터,2838370,Keep Health Sweatshirt Melange Gray,0.0,0,53200,53200,,0,,,44.99,0,low,20.7,2,1,34,https://www.musinsa.com/products/2838370
2026-08-27,노이어,2851106,오버핏 후드 더플 하프 코트 (그레이),0.0,0,395200,395200,,0,,,41.86,0,low,19.59,2,1,34,https://www.musinsa.com/products/2851106
2026-08-27,굿라이프웍스,2851746,오버핏 럭비 스트라이프 니트 라임,0.0,0,43750,43750,,0,,,32.91,0,low,20.84,2,1,34,https://www.musinsa.com/products/2851746
2026-08-27,세터,2870818,레체 투 톤 덕 다운 패딩 글리터 그린 브라운,0.0,0,399000,399000,,0,,,32.91,0,low,20.84,2,1,34,https://www.musinsa.com/products/2870818
2026-08-27,러프사이드,2943650,Duffle Coat Navy,0.0,0,588000,588000,,0,,,32.9,0,low,20.84,2,1,34,https://www.musinsa.com/products/2943650
2026-08-27,코드그라피,3011298,24H 트랙 트레이닝 쇼츠_네이비,0.33,4896,14710,14710,,0,,,28.01,0,low,20.2,2,1,34,https://www.musinsa.com/products/3011298
2026-08-27,코드그라피,3011362,나일론 믹스 매치 스트링 조거 팬츠_그레이,0.0,0,29900,29900,,0,,,28.01,0,low,20.2,2,1,34,https://www.musinsa.com/products/3011362
2026-08-27,커버낫,3017250,클로버 카라 하프 집업 맨투맨 민트,0.0,0,47400,47400,,0,,,40.35,0,low,21.04,2,1,34,https://www.musinsa.com/products/3017250
2026-08-27,엘무드,3019682,셰인 플리츠 트러커 블루종 자켓 블랙,0.0,0,53940,53940,,0,,,40.35,0,low,21.04,2,1,34,https://www.musinsa.com/products/3019682
2026-08-27,브랜디드,3042594,51051 KURABO CYCLONE JEANS [LONG EXTRA WIDE STRAIGHT],0.0,0,69000,69000,,0,,,28.0,0,low,20.2,2,1,34,https://www.musinsa.com/products/3042594
2026-08-27,코드그라피,3065058,솔리드 하프집업 조거 팬츠_크림,0.0,0,14710,14710,,0,,,28.0,0,low,20.2,2,1,34,https://www.musinsa.com/products/3065058
2026-08-27,키르시,3079074,두들 체리 플래닛 익스플로러 숏 스커트 [멜란지 그레이],0.0,0,20700,20700,,0,,,40.33,0,low,21.04,2,1,34,https://www.musinsa.com/products/3079074
2026-08-27,프리즘웍스,3081506,OG HEAVYWEIGHT HOOD ZIPUP PARKA _ BRICK,0.0,0,89000,89000,,0,,,41.85,0,low,19.59,2,1,34,https://www.musinsa.com/products/3081506
2026-08-27,시눈,3083234,WORK WEAR STRING PANTS (VINTAGE YELLOW),0.0,0,52870,52870,,0,,,32.89,0,low,20.84,2,1,34,https://www.musinsa.com/products/3083234
2026-08-27,고스트리퍼블릭,3089826,GRBC 시그니처 피그먼트 오버핏 긴팔티 GLT-952,0.0,0,20600,20600,,0,,,27.99,0,low,20.2,2,1,34,https://www.musinsa.com/products/3089826
2026-08-27,링서울,3091362,pleated short skirt-beige,0.0,0,83240,83240,,0,,,38.19,0,low,21.53,2,1,34,https://www.musinsa.com/products/3091362
2026-08-27,아틀리에 나인,3100834,일루전 스트레이트 면 데님 팬츠(PT-5378),0.0,0,39500,39500,,0,,,32.88,0,low,20.84,2,1,34,https://www.musinsa.com/products/3100834
2026-08-27,유니폼브릿지,3104930,ubc pigment l/s tee red,0.0,0,39800,39800,,0,,,44.97,0,low,20.7,2,1,34,https://www.musinsa.com/products/3104930
2026-08-27,와이케이,3110626,로고 프린팅 와이드 팬츠 블랙,0.0,0,59600,59600,,0,,,38.18,0,low,21.53,2,1,34,https://www.musinsa.com/products/3110626
