date,brand_name,goods_no,product_name,estimated_sales,estimated_gmv,estimated_avg_price,display_price,previous_display_price,price_change_detected,price_change_amount,price_change_pct,coverage_pct,calendar_complete,confidence,max_interval_hours,observation_count,contributing_intervals,history_bucket,product_url
2026-08-27,커스텀어클락,498040,[리뉴얼ver.] 소프트 베이직 브이넥 가디건 블랙 COOSCD001BLACK,0.92,43513,47200,47200,,0,,,40.41,0,low,21.04,2,1,56,https://www.musinsa.com/products/498040
2026-08-27,제멋,552760,[2PACK] 레이어드 롱나시 2PACK (HJST2072),0.51,14795,28800,28800,,0,,,41.94,0,low,19.59,2,1,56,https://www.musinsa.com/products/552760
2026-08-27,커스텀어클락,948664,[코튼100]소프트 코튼 크루넥 니트 티.브라운 COOSKT008T.BROWN,0.0,0,47200,47200,,0,,,40.41,0,low,21.04,2,1,56,https://www.musinsa.com/products/948664
2026-08-27,드로우핏,1033848,리에디션 브리즈 오픈 카라 셔츠 [D.NAVY],0.0,0,49500,49500,,0,,,28.06,0,low,20.2,3,1,56,https://www.musinsa.com/products/1033848
2026-08-27,카네이테이,1061880,DIP SLIM WALLET (OLIVE DRAB) / UPCYCLED,0.0,0,66100,66100,,0,,,45.01,0,low,20.7,2,1,56,https://www.musinsa.com/products/1061880
2026-08-27,트립르센스,1343288,스트레치업  헤비 코튼 긴팔티_베이지,0.0,0,22450,22450,,0,,,38.28,0,low,21.52,2,1,56,https://www.musinsa.com/products/1343288
2026-08-27,인사일런스,1385208,수피마 코튼 프리미엄 티셔츠 WHITE,0.0,0,29700,29700,,0,,,40.41,0,low,21.04,2,1,56,https://www.musinsa.com/products/1385208
2026-08-27,꼼파뇨,1386488,오아시스 피그먼트 자수 반팔 딥챠콜,0.0,0,25000,25000,,0,,,26.48,0,low,20.15,4,1,56,https://www.musinsa.com/products/1386488
2026-08-27,브렌슨,1446776,미니멀 트레이닝 essential 반바지,0.92,14656,15900,15900,,0,,,40.41,0,low,21.04,2,1,56,https://www.musinsa.com/products/1446776
2026-08-27,도프제이슨,1576696,오버핏 램스킨 블레이저 자켓,0.0,0,259000,259000,,0,,,38.27,0,low,21.52,2,1,56,https://www.musinsa.com/products/1576696
2026-08-27,프리즘웍스,1582136,OG SELVEDGE REGULAR DENIM PANTS _ RIGID INDIGO,0.51,45706,89000,89000,,0,,,41.92,0,low,19.59,2,1,56,https://www.musinsa.com/products/1582136
2026-08-27,노이어,1638648,22FW 핸드메이드 수리알파카 머플러 코트 (블랙),0.0,0,442000,442000,,0,,,41.92,0,low,19.59,2,1,56,https://www.musinsa.com/products/1638648
2026-08-27,세컨모놀로그,1643832,유틸리티 후드 숏 패딩 점퍼 [BLACK]_SEJP010BLACK,0.0,0,149000,149000,,0,,,40.4,0,low,21.04,2,1,56,https://www.musinsa.com/products/1643832
2026-08-27,드로우핏,1649144,프리미어 퓨어 캐시미어 히든 싱글 코트 [CHESTNUT BROWN],0.0,0,222400,222400,,0,,,28.06,0,low,20.2,3,1,56,https://www.musinsa.com/products/1649144
2026-08-27,로우로우,1663544,R EYE 140 베타 티타늄 안경 44 Gold,0.0,0,159000,159000,,0,,,38.27,0,low,21.52,2,1,56,https://www.musinsa.com/products/1663544
2026-08-27,플랙,1731128,노이 커츠 051 로우,0.0,0,109000,109000,,0,,,40.4,0,low,21.04,2,1,56,https://www.musinsa.com/products/1731128
2026-08-27,도프제이슨,1744440,프리미엄 램스킨 베지터블 스탠드카라 자켓,0.0,0,389000,389000,,0,,,38.27,0,low,21.52,2,1,56,https://www.musinsa.com/products/1744440
2026-08-27,디앤에스알,1760568,그레이 나일론 오버 쉘파카,0.0,0,71000,71000,,0,,,32.95,0,low,20.84,3,1,56,https://www.musinsa.com/products/1760568
2026-08-27,토피,1778168,EST 에코백 (IVORY),0.0,0,29400,29400,,0,,,45.01,0,low,20.7,2,1,56,https://www.musinsa.com/products/1778168
2026-08-27,에스피오나지,1790968,Oxford Over Shirt Grey Stripe,0.0,0,104400,104400,,0,,,41.91,0,low,19.59,2,1,56,https://www.musinsa.com/products/1790968
2026-08-27,마인드브릿지,1795192,[SET][이지케어]스판 드레스 셔츠 - 10color,0.0,0,59900,59900,,0,,,26.47,0,low,20.15,4,1,56,https://www.musinsa.com/products/1795192
2026-08-27,메인부스,1915512,Univ. Symbol Neck Pillow(NAVY),0.0,0,17900,17900,,0,,,28.05,0,low,20.2,3,1,56,https://www.musinsa.com/products/1915512
2026-08-27,드로우핏,1958904,와이드 밴딩 슬릭 플리츠 팬츠 [BLACK],1.67,73502,44100,44100,,0,,,28.05,0,low,20.2,4,1,56,https://www.musinsa.com/products/1958904
2026-08-27,트립르센스,2154168,엘이 로고 베이직 코튼 니트 비니_차콜,0.0,0,18000,18000,,0,,,38.26,0,low,21.52,2,1,56,https://www.musinsa.com/products/2154168
2026-08-27,로제프란츠,2247224,World Flower Hoodie [Black],0.0,0,35600,35600,,0,,,28.04,0,low,20.2,3,1,56,https://www.musinsa.com/products/2247224
2026-08-27,어반드레스,2304440,Boyfriend Single Blazer BROWN,0.0,0,89700,89700,,0,,,41.9,0,low,19.59,2,1,56,https://www.musinsa.com/products/2304440
2026-08-27,토피,2314616,에센셜 후드 스웻 셔츠 (MELANGE GREY),1.57,56545,36120,36120,,0,,,45.0,0,low,20.7,4,1,56,https://www.musinsa.com/products/2314616
2026-08-27,꼼파뇨,2372856,퍼티그 로즈 스웻 롱 스커트 그레이,0.0,0,19510,19510,,0,,,26.45,0,low,20.15,4,1,56,https://www.musinsa.com/products/2372856
2026-08-27,프리즘웍스,2399992,NATURE LOGO BALL CAP _ IVORY STRIPE,0.0,0,19500,19500,,0,,,41.89,0,low,19.59,2,1,56,https://www.musinsa.com/products/2399992
2026-08-27,와이케이,2405368,컬러블록 카라 가디건 베이지,0.0,0,47600,47600,,0,,,38.24,0,low,21.52,2,1,56,https://www.musinsa.com/products/2405368
2026-08-27,링서울,2432952,bio poplin shirt-white,0.0,0,65670,65670,,0,,,38.24,0,low,21.52,2,1,56,https://www.musinsa.com/products/2432952
2026-08-27,메인부스,2436024,Junkfood Crop T-shirt(WHITE),0.0,0,11700,11700,,0,,,28.03,0,low,20.2,3,1,56,https://www.musinsa.com/products/2436024
