date,brand_name,goods_no,product_name,estimated_sales,estimated_gmv,estimated_avg_price,display_price,previous_display_price,price_change_detected,price_change_amount,price_change_pct,coverage_pct,calendar_complete,confidence,max_interval_hours,observation_count,contributing_intervals,history_bucket,product_url
2026-08-27,브렌슨,999414,루즈핏 트레이닝 스웨트 팬츠,1.38,27517,19900,19900,,0,,,40.41,0,low,21.04,7,1,54,https://www.musinsa.com/products/999414
2026-08-27,어반드레스,1215414,UNISEX OVERFIT APPLIQUE HOODIE - 3COL,0.0,0,43200,43200,,0,,,41.92,0,low,19.59,3,1,54,https://www.musinsa.com/products/1215414
2026-08-27,메인부스,1339894,MNBTH Mini Logo T-shirt(CITRUS ORANGE),0.0,0,9600,9600,,0,,,28.06,0,low,20.2,4,1,54,https://www.musinsa.com/products/1339894
2026-08-27,모즈모즈,1354870,모즈모즈 백로고 오버핏 티셔츠_네이비,0.0,0,35900,35900,,0,,,32.96,0,low,20.84,4,1,54,https://www.musinsa.com/products/1354870
2026-08-27,어반드레스,1635702,플랙스 골지 오버핏 라운드 니트 - 8COL,0.0,0,28000,28000,,0,,,41.92,0,low,19.59,3,1,54,https://www.musinsa.com/products/1635702
2026-08-27,어반드레스,1678518,유니섹스 플랙스 롱 오버핏 코트 블랙,0.0,0,75200,75200,,0,,,41.91,0,low,19.59,3,1,54,https://www.musinsa.com/products/1678518
2026-08-27,꼼파뇨,1705846,헤리티지 체크 머플러 블랙,0.0,0,24700,24700,,0,,,26.47,0,low,20.15,5,1,54,https://www.musinsa.com/products/1705846
2026-08-27,시야쥬,1825078,SIPT7023 Long Wide Slacks_Charcoal,0.0,0,62300,62300,,0,,,40.4,0,low,21.04,3,1,54,https://www.musinsa.com/products/1825078
2026-08-27,제멋,1884470,스테이 오버핏 반팔티셔츠 카키 SOST2339,0.0,0,24900,24900,,0,,,41.91,0,low,19.59,3,1,54,https://www.musinsa.com/products/1884470
2026-08-27,꼼파뇨,1994358,DOPEDOPE 피그먼트 반팔 스모크블랙,0.0,0,25000,25000,,0,,,26.47,0,low,20.15,5,1,54,https://www.musinsa.com/products/1994358
2026-08-27,넌블랭크,2114486,심플 밀리터리 숏 패딩_GREY,0.0,0,199200,199200,,0,,,38.26,0,low,21.52,3,1,54,https://www.musinsa.com/products/2114486
2026-08-27,인사일런스,2146806,박시핏 데님 자켓 CHARCOAL,0.0,0,67050,67050,,0,,,40.39,0,low,21.04,3,1,54,https://www.musinsa.com/products/2146806
2026-08-27,링서울,2159734,handmade wool trench coat-yellow beige,0.0,0,254240,254240,,0,,,38.25,0,low,21.52,3,1,54,https://www.musinsa.com/products/2159734
2026-08-27,테이크이지,2183862,코듀로이 라쿠로고 오버후드(레드),0.0,0,34500,34500,,0,,,40.39,0,low,21.04,3,1,54,https://www.musinsa.com/products/2183862
2026-08-27,코드그라피,2186102,유틸리티 MA-1 자켓_그레이,0.0,0,62300,62300,,0,,,28.04,0,low,20.2,4,1,54,https://www.musinsa.com/products/2186102
2026-08-27,아웃스탠딩,2310838,REVERSE HEAVY SWEAT_1%OATMEAL,0.0,0,89000,89000,,0,,,45.01,0,low,20.7,3,1,54,https://www.musinsa.com/products/2310838
2026-08-27,인사일런스,2318070,크랙 코튼 포켓 자켓 LIGHT BEIGE,0.0,0,69750,69750,,0,,,40.39,0,low,21.04,3,1,54,https://www.musinsa.com/products/2318070
2026-08-27,쿠어,2353334,오버핏 벌룬 스웨트셔츠 (라이트그레이),0.0,0,62100,62100,,0,,,32.94,0,low,20.84,4,1,54,https://www.musinsa.com/products/2353334
2026-08-27,노이어,2359414,오버핏 크롭 데님 자켓 (블랙),0.0,0,134640,134640,,0,,,41.89,0,low,19.59,3,1,54,https://www.musinsa.com/products/2359414
2026-08-27,모즈모즈,2380022,배색포인트 스트링 나일론 트랙팬츠 베이지,0.0,0,31800,31800,,0,,,32.93,0,low,20.84,4,1,54,https://www.musinsa.com/products/2380022
2026-08-27,어반드레스,2390902,BACK RIBBON SQUARE Short-sleeve BLOUSE BLACK,0.51,13805,26900,26900,,0,,,41.89,0,low,19.59,3,1,54,https://www.musinsa.com/products/2390902
2026-08-27,프리즘웍스,2399990,NATURE LOGO BALL CAP _ BEIGE,0.0,0,19500,19500,,0,,,41.89,0,low,19.59,3,1,54,https://www.musinsa.com/products/2399990
2026-08-27,메인부스,2436022,Junkfood Crop T-shirt(NAVY),0.0,0,11700,11700,,0,,,28.03,0,low,20.2,4,1,54,https://www.musinsa.com/products/2436022
2026-08-27,모즈모즈,2476278,컬러칩 5부 미니쭈리 트레이닝 반바지 올리브,0.0,0,17800,17800,,0,,,32.93,0,low,20.84,4,1,54,https://www.musinsa.com/products/2476278
2026-08-27,디미트리블랙,2485174,어나더 포켓 하프팬츠_올리브,0.0,0,23900,23900,,0,,,40.38,0,low,21.04,3,1,54,https://www.musinsa.com/products/2485174
2026-08-27,와이케이,2493558,말티즈 아카이브 반팔티셔츠 그린,0.0,0,34300,34300,,0,,,38.24,0,low,21.52,3,1,54,https://www.musinsa.com/products/2493558
2026-08-27,어반드레스,2526134,Solid Mu shirt BLUEGREEN,0.0,0,18640,18640,,0,,,41.89,0,low,19.59,3,1,54,https://www.musinsa.com/products/2526134
2026-08-27,시그니처,2578998,더블턱 와이드 슬랙스[그린],0.0,0,39900,39900,,0,,,28.03,0,low,20.2,4,1,54,https://www.musinsa.com/products/2578998
2026-08-27,시눈,2580534,NETTING MINI DRESS,0.0,0,40990,40990,,0,,,32.93,0,low,20.84,4,1,54,https://www.musinsa.com/products/2580534
2026-08-27,카네이테이,2584182,ECLIPSE CARD WALLET (ECRU) / UPCYCLED,0.0,0,54000,54000,,0,,,45.0,0,low,20.7,3,1,54,https://www.musinsa.com/products/2584182
2026-08-27,솔트앤초콜릿,2611510,소프트 러버솔 스트랩 샌들 412224006 (2cm/3colors),0.0,0,59400,59400,,0,,,45.0,0,low,20.7,3,1,54,https://www.musinsa.com/products/2611510
2026-08-27,솔트앤초콜릿,2611574,(샤틴안감/기모안감) 라운드 토 메리제인 플랫  (1cm/4colors+3colors),0.0,0,59250,59250,,0,,,45.0,0,low,20.7,3,1,54,https://www.musinsa.com/products/2611574
