date,brand_name,goods_no,product_name,estimated_sales,estimated_gmv,estimated_avg_price,display_price,previous_display_price,price_change_detected,price_change_amount,price_change_pct,coverage_pct,calendar_complete,confidence,max_interval_hours,observation_count,contributing_intervals,history_bucket,product_url
2026-08-27,카네이테이,1061846,TIGER FLAT POUCH S (BEIGE) / UPCYCLED,0.0,0,32400,32400,,0,,,45.02,0,low,20.7,2,1,22,https://www.musinsa.com/products/1061846
2026-08-27,제멋,1141590,오버핏 레이어드 롱티셔츠 다크그레이 KJLT2153,0.0,0,25900,25900,,0,,,41.93,0,low,19.59,2,1,22,https://www.musinsa.com/products/1141590
2026-08-27,프리즘웍스,1811222,OG STRIPE OVERSIZED SHIRT _ PURPLE,0.0,0,68000,68000,,0,,,41.91,0,low,19.59,2,1,22,https://www.musinsa.com/products/1811222
2026-08-27,어반드레스,2164950,BLACK TWEED CROPPED JACKET,0.0,0,89250,89250,,0,,,41.9,0,low,19.59,2,1,22,https://www.musinsa.com/products/2164950
2026-08-27,노이어,2359446,컷 아웃 레이어드 스웨트셔츠 (블랙),0.0,0,49500,49500,,0,,,41.89,0,low,19.59,2,1,22,https://www.musinsa.com/products/2359446
2026-08-27,프리즘웍스,2387350,OG DOUBLE POPLIN RELAX SHIRT _ DUSKY BLUE,0.0,0,34000,34000,,0,,,41.89,0,low,19.59,2,1,22,https://www.musinsa.com/products/2387350
2026-08-27,유니폼브릿지,2711702,selvedge denim pants raw black,0.0,0,87200,87200,,0,,,45.0,0,low,20.7,2,1,22,https://www.musinsa.com/products/2711702
2026-08-27,노이어,2741014,모헤어 부클 보더 스웨터 (아이보리),0.0,0,60700,60700,,0,,,41.88,0,low,19.59,2,1,22,https://www.musinsa.com/products/2741014
2026-08-27,키뮤어,2784662,서플러스 울(WOOL) 세미오버 발마칸 코트_브라운,0.0,0,146300,146300,,0,,,41.87,0,low,19.59,2,1,22,https://www.musinsa.com/products/2784662
2026-08-27,어반드레스,2836118,Hellen Shirt Layered Check Jacket BLACK,0.51,16617,32400,32400,,0,,,41.87,0,low,19.59,2,1,22,https://www.musinsa.com/products/2836118
2026-08-27,스컬프터,2838358,Rascal Fleece Cargo Pants Multi Yellow,0.0,0,90300,90300,,0,,,44.99,0,low,20.7,2,1,22,https://www.musinsa.com/products/2838358
2026-08-27,키뮤어,3032918,드로잉 플라워 트레이닝 팬츠_멜란지 그레이,0.0,0,34300,34300,,0,,,41.86,0,low,19.59,2,1,22,https://www.musinsa.com/products/3032918
2026-08-27,유니폼브릿지,3033366,smock anorak jacket light beige,0.0,0,48330,48330,,0,,,44.98,0,low,20.7,2,1,22,https://www.musinsa.com/products/3033366
2026-08-27,제멋,3039446,올카 오버핏 스웨트셔츠 9종 차콜 KJMT2463,0.0,0,28900,28900,,0,,,41.85,0,low,19.59,2,1,22,https://www.musinsa.com/products/3039446
2026-08-27,아웃스탠딩,3050518,MIL SERIES LONG SLEEVE(74TH FIGHTER SQ)_PIGMENT PINK,0.0,0,66600,66600,,0,,,44.98,0,low,20.7,2,1,22,https://www.musinsa.com/products/3050518
2026-08-27,스컬프터,3062934,Classic Wind Jacket White,0.0,0,104300,104300,,0,,,44.97,0,low,20.7,2,1,22,https://www.musinsa.com/products/3062934
2026-08-27,프리즘웍스,3081494,OG POPLIN OVERSIZED SHIRT _ CHARCOAL,0.0,0,58000,58000,,0,,,41.85,0,low,19.59,2,1,22,https://www.musinsa.com/products/3081494
2026-08-27,스컬프터,3118934,Basic Mesh L/S Tee White,0.0,0,41300,41300,,0,,,44.97,0,low,20.7,2,1,22,https://www.musinsa.com/products/3118934
2026-08-27,토피,3201942,내츄럴 린넨 데님 와이드 팬츠 (OFF WHITE),2.09,63602,30500,30500,,0,,,44.96,0,low,20.7,2,1,22,https://www.musinsa.com/products/3201942
