date,brand_name,goods_no,product_name,estimated_sales,estimated_gmv,estimated_avg_price,display_price,previous_display_price,price_change_detected,price_change_amount,price_change_pct,coverage_pct,calendar_complete,confidence,max_interval_hours,observation_count,contributing_intervals,history_bucket,product_url
2026-08-27,러브이즈트루,370058,(UNISEX)JF BUCKET HAT_WH,0.0,0,21000,21000,,0,,,38.29,0,low,21.52,3,1,10,https://www.musinsa.com/products/370058
2026-08-27,제멋,557450,루즈핏 카라티셔츠  네이비 JKST2066,0.0,0,22300,22300,,0,,,41.93,0,low,19.59,3,1,10,https://www.musinsa.com/products/557450
2026-08-27,트립르센스,645706,GENDERLESS CHECK SHIRTS 2 NAVY,0.0,0,34500,34500,,0,,,38.29,0,low,21.52,3,1,10,https://www.musinsa.com/products/645706
2026-08-27,트립르센스,1223306,베이직 터틀넥 폴라 니트_머스타드,0.0,0,25200,25200,,0,,,38.28,0,low,21.52,3,1,10,https://www.musinsa.com/products/1223306
2026-08-27,미나브,1443786,도트 DTP 하프 셔츠 [블랙],0.0,0,33600,33600,,0,,,43.75,0,low,21.5,4,1,10,https://www.musinsa.com/products/1443786
2026-08-27,어반드레스,1501194,FLEX 7 OVER SIZE TEE - 6COL,0.51,11350,22100,22100,,0,,,41.92,0,low,19.59,3,1,10,https://www.musinsa.com/products/1501194
2026-08-27,수아레,1536906,유니섹스 365 긴팔티 블랙,0.0,0,28000,28000,,0,,,26.47,0,low,20.15,5,1,10,https://www.musinsa.com/products/1536906
2026-08-27,제멋,1557706,엔트 투웨이 후드집업 차콜 KJHD2272,0.0,0,41900,41900,,0,,,41.92,0,low,19.59,3,1,10,https://www.musinsa.com/products/1557706
2026-08-27,제멋,1615818,[2PACK] 로그 오버핏 기모 후드 2pack YHHD2302,0.0,0,71900,71900,,0,,,41.92,0,low,19.59,3,1,10,https://www.musinsa.com/products/1615818
2026-08-27,수아레,1742666,[2PACK] 유니섹스 365 반팔티 세트 - 10 COLOR,0.63,31462,49900,49900,,0,,,26.47,0,low,20.15,5,1,10,https://www.musinsa.com/products/1742666
