date,brand_name,goods_no,product_name,estimated_sales,estimated_gmv,estimated_avg_price,display_price,previous_display_price,price_change_detected,price_change_amount,price_change_pct,coverage_pct,calendar_complete,confidence,max_interval_hours,observation_count,contributing_intervals,history_bucket,product_url
2026-08-27,도프제이슨,406532,카우하이드 차이나칼라 자켓,0.43,104593,245000,245000,,0,,,38.29,0,low,21.52,3,1,4,https://www.musinsa.com/products/406532
2026-08-27,꼼파뇨,550020,[20수] 헤비 오버핏 보더 반팔티 레드,0.0,0,26000,26000,,0,,,26.48,0,low,20.15,5,1,4,https://www.musinsa.com/products/550020
2026-08-27,트립르센스,682244,Thinsulate Wool Check Blazer BLACK,0.0,0,62500,62500,,0,,,38.29,0,low,21.52,3,1,4,https://www.musinsa.com/products/682244
2026-08-27,프리즘웍스,1032580,HENLEY NECK HALF TEE _ BLACK,0.0,0,34000,34000,,0,,,41.93,0,low,19.59,3,1,4,https://www.musinsa.com/products/1032580
2026-08-27,카네이테이,1061892,BROOKLYN FLAT BAG M (OLIVE DRAB) / UPCYCLED,0.0,0,126000,126000,,0,,,45.01,0,low,20.7,3,1,4,https://www.musinsa.com/products/1061892
2026-08-27,소버먼트,1155908,950G 솔리드 맨투맨-딥 블랙-[스탠다드핏],0.0,0,48000,48000,,0,,,38.28,0,low,21.52,3,1,4,https://www.musinsa.com/products/1155908
2026-08-27,꼼파뇨,1226116,Geppetto 자수 비니 블랙,0.0,0,10400,10400,,0,,,26.48,0,low,20.15,5,1,4,https://www.musinsa.com/products/1226116
2026-08-27,엘무드,1275844,화란 세미오버 니트 오션차콜,0.0,0,44900,44900,,0,,,40.41,0,low,21.04,3,1,4,https://www.musinsa.com/products/1275844
2026-08-27,브렌슨,1336836,(Renew Ver.) 루즈핏 스웨트 셔츠 ( 9Color ) ( 기모선택 ),0.46,11937,25900,25900,,0,,,40.41,0,low,21.04,3,1,4,https://www.musinsa.com/products/1336836
2026-08-27,인사일런스,1385220,수피마 코튼 프리미엄 티셔츠 SAGE GREEN,0.0,0,29700,29700,,0,,,40.41,0,low,21.04,3,1,4,https://www.musinsa.com/products/1385220
2026-08-27,드로우핏,1456516,멀티 스트랩 미니 백 [CREAM],0.0,0,49500,49500,,0,,,28.06,0,low,20.2,4,1,4,https://www.musinsa.com/products/1456516
2026-08-27,토피,1467716,이지 아미 벨트 (BLACK),0.52,6941,13300,13300,,0,,,45.01,0,low,20.7,5,1,4,https://www.musinsa.com/products/1467716
2026-08-27,인사일런스,1581892,그라데이션 니트 LIGHT GREEN,0.0,0,49050,49050,,0,,,40.4,0,low,21.04,3,1,4,https://www.musinsa.com/products/1581892
2026-08-27,시눈,1692164,SOULI VEST,0.0,0,28520,28520,,0,,,32.95,0,low,20.84,4,1,4,https://www.musinsa.com/products/1692164
2026-08-27,낫포너드,1841220,String Sweat Pants - Grey,0.0,0,29000,29000,,0,,,28.05,0,low,20.2,4,1,4,https://www.musinsa.com/products/1841220
2026-08-27,드로우핏,1903748,에센셜 베이직 티셔츠 [SMOKE GREY],0.0,0,29700,29700,,0,,,28.05,0,low,20.2,4,1,4,https://www.musinsa.com/products/1903748
2026-08-27,트립르센스,1962820,웨어러블 스트링 스웨트 팬츠_BLACK,0.0,0,32500,32500,,0,,,38.27,0,low,21.52,3,1,4,https://www.musinsa.com/products/1962820
2026-08-27,노매뉴얼,2043588,DOODLE LOGO HOODIE - BLACK,0.0,0,60900,60900,,0,,,26.46,0,low,20.15,5,1,4,https://www.musinsa.com/products/2043588
2026-08-27,키뮤어,2057860,헤비웨이트 투턱 스트링 스웨트팬츠_그레이,0.0,0,41300,41300,,0,,,41.91,0,low,19.59,3,1,4,https://www.musinsa.com/products/2057860
2026-08-27,브랜디드,2072068,[WOMAN] 102 IVY JEANS [CROP STRAIGHT],0.0,0,49000,49000,,0,,,28.05,0,low,20.2,4,1,4,https://www.musinsa.com/products/2072068
