date,brand_name,goods_no,product_name,estimated_sales,estimated_gmv,estimated_avg_price,display_price,previous_display_price,price_change_detected,price_change_amount,price_change_pct,coverage_pct,calendar_complete,confidence,max_interval_hours,observation_count,contributing_intervals,history_bucket,product_url
2026-08-27,프리즘웍스,1022790,OG DOBBY WEAVE SEERSUCKER SHIRT _ BLACK,0.0,0,68000,68000,,0,,,41.93,0,low,19.59,2,1,6,https://www.musinsa.com/products/1022790
2026-08-27,프리즘웍스,1032582,HENLEY NECK HALF TEE _ GRAY,0.0,0,34000,34000,,0,,,41.93,0,low,19.59,2,1,6,https://www.musinsa.com/products/1032582
2026-08-27,인사일런스,1115974,캐시미어 더블 롱 코트 BLACK,0.0,0,279000,279000,,0,,,40.41,0,low,21.04,2,1,6,https://www.musinsa.com/products/1115974
2026-08-27,테이크이지,1191494,램스울 크루넥 오버 니트 (그레이),0.0,0,27000,27000,,0,,,40.41,0,low,21.04,2,1,6,https://www.musinsa.com/products/1191494
2026-08-27,카네이테이,1343814,SEI ZIP WALLET M (WHITE) / UPCYCLED,0.0,0,88000,88000,,0,,,45.01,0,low,20.7,2,1,6,https://www.musinsa.com/products/1343814
2026-08-27,미나브,1443718,레인 드랍 카모플라쥬 DTP 하프 셔츠 [페일레몬],0.0,0,33600,33600,,0,,,43.75,0,low,21.5,2,1,6,https://www.musinsa.com/products/1443718
2026-08-27,프리즘웍스,1616454,DENIM TRUCKER JACKET 003 _ RIGID INDIGO,0.0,0,54500,54500,,0,,,41.92,0,low,19.59,2,1,6,https://www.musinsa.com/products/1616454
2026-08-27,어반드레스,1625094,유니섹스 플랙스 오버핏 골지 폴라 니트 - 8COL,0.0,0,32400,32400,,0,,,41.92,0,low,19.59,2,1,6,https://www.musinsa.com/products/1625094
2026-08-27,1993스튜디오,2054278,웨이브 로고 볼캡_그린,0.0,0,25000,25000,,0,,,40.4,0,low,21.04,2,1,6,https://www.musinsa.com/products/2054278
2026-08-27,몰든,2082054,클래식 머슬핏 무지 티셔츠,0.49,12844,26300,26300,,0,,,43.75,0,low,21.5,2,1,6,https://www.musinsa.com/products/2082054
