date,brand_name,goods_no,product_name,estimated_sales,estimated_gmv,estimated_avg_price,display_price,previous_display_price,price_change_detected,price_change_amount,price_change_pct,coverage_pct,calendar_complete,confidence,max_interval_hours,observation_count,contributing_intervals,history_bucket,product_url
2026-08-27,프리즘웍스,776002,IMAGINATION BALL CAP _ CHECKED PALM NAVY,0.0,0,10500,10500,,0,,,41.93,0,low,19.59,2,1,2,https://www.musinsa.com/products/776002
2026-08-27,제멋,1557698,오버핏 레이어드 롱티셔츠 다크네이비 KJLT2153,0.0,0,25900,25900,,0,,,41.92,0,low,19.59,2,1,2,https://www.musinsa.com/products/1557698
2026-08-27,미나브,1826306,터키쉬 코튼 텐셀 셔츠 [스모크진저],0.0,0,45500,45500,,0,,,43.75,0,low,21.5,2,1,2,https://www.musinsa.com/products/1826306
2026-08-27,아웃스탠딩,2060994,REVERSE HEAVY HOOD SWEAT_3%MELANGE GRAY,0.52,51143,98000,98000,,0,,,45.01,0,low,20.7,2,1,2,https://www.musinsa.com/products/2060994
2026-08-27,제멋,2115266,하비스트 오버핏 기모 후드 차콜 OYHD2393,0.0,0,43900,43900,,0,,,41.9,0,low,19.59,2,1,2,https://www.musinsa.com/products/2115266
2026-08-27,어반드레스,2346754,Unbalanced sleeve T-shirt BLACK,0.0,0,14640,14640,,0,,,41.89,0,low,19.59,2,1,2,https://www.musinsa.com/products/2346754
2026-08-27,제멋,2487106,포지 오버핏 반팔셔츠 6종 블랙 SOSS2414,0.0,0,36800,36800,,0,,,41.89,0,low,19.59,2,1,2,https://www.musinsa.com/products/2487106
2026-08-27,제멋,2605186,워드 라이트 숏 스웨트팬츠 6종 차콜 KJSP2429,0.0,0,24900,24900,,0,,,41.88,0,low,19.59,2,1,2,https://www.musinsa.com/products/2605186
2026-08-27,솔트앤초콜릿,2930050,SAC 로고 하프 집업 스웨트셔츠 오트밀 4W2233302,0.0,0,55790,55790,,0,,,44.98,0,low,20.7,2,1,2,https://www.musinsa.com/products/2930050
2026-08-27,솔트앤초콜릿,2930178,SAC 로고 스트라이프 셔츠 베이지 4W2237303,0.0,0,40040,40040,,0,,,44.98,0,low,20.7,2,1,2,https://www.musinsa.com/products/2930178
