date,brand_name,goods_no,product_name,estimated_sales,estimated_gmv,estimated_avg_price,display_price,previous_display_price,price_change_detected,price_change_amount,price_change_pct,coverage_pct,calendar_complete,confidence,max_interval_hours,observation_count,contributing_intervals,history_bucket,product_url
2026-08-27,유니폼브릿지,340494,heavyweight pocket tee 8% melange,0.52,6112,11710,11710,,0,,,45.02,0,low,20.7,2,1,14,https://www.musinsa.com/products/340494
2026-08-27,슬로우애시드,410574,X 버클캡 [화이트],0.0,0,27300,27300,,0,,,28.07,0,low,20.2,4,1,14,https://www.musinsa.com/products/410574
2026-08-27,도프제이슨,621582,램스킨 싱글 자켓,0.43,104593,245000,245000,,0,,,38.29,0,low,21.52,3,1,14,https://www.musinsa.com/products/621582
2026-08-27,트립르센스,1222222,CUTOUT CROP DENIM PANTS_BLACK,0.0,0,32500,32500,,0,,,38.28,0,low,21.52,3,1,14,https://www.musinsa.com/products/1222222
2026-08-27,프리즘웍스,1299598,OG REGULAR DENIM PANTS _ WASHED BLACK,0.0,0,69000,69000,,0,,,41.92,0,low,19.59,3,1,14,https://www.musinsa.com/products/1299598
2026-08-27,테이크이지,1336398,솔리드 옥스포드 오버셔츠(스카이블루),0.46,15440,33500,33500,,0,,,40.41,0,low,21.04,2,1,14,https://www.musinsa.com/products/1336398
2026-08-27,브론슨,1437774,9oz USA Cotton Tubular Tee Grey,5.05,150098,29750,29750,,0,,,26.48,0,low,20.15,16,1,14,https://www.musinsa.com/products/1437774
2026-08-27,제멋,1615822,로그 오버핏 기모 후드 블랙 YHHD2302,0.51,20439,39800,39800,,0,,,41.92,0,low,19.59,3,1,14,https://www.musinsa.com/products/1615822
2026-08-27,니티드,1635086,벌키 브러쉬 아가일 가디건 BROWN,0.0,0,39800,39800,,0,,,28.06,0,low,20.2,4,1,14,https://www.musinsa.com/products/1635086
2026-08-27,마인드브릿지,1757390,[YOUTH]두굿_[프리미엄]테이퍼드밴딩크롭데님팬츠 MYDP0150,0.0,0,29900,29900,,0,,,26.47,0,low,20.15,5,1,14,https://www.musinsa.com/products/1757390
2026-08-27,트래블,1758350,크런치 집업 자켓 그레이,0.0,0,49900,49900,,0,,,43.75,0,low,21.5,4,1,14,https://www.musinsa.com/products/1758350
2026-08-27,꼼파뇨,1811406,시너지 코메 그래픽 스웨터 틸모카,0.0,0,27600,27600,,0,,,26.47,0,low,20.15,5,1,14,https://www.musinsa.com/products/1811406
2026-08-27,드로우핏,1852238,모더니티 세미 와이드 슬릿 슬랙스 [DUSTY CREAM],0.0,0,62100,62100,,0,,,28.05,0,low,20.2,4,1,14,https://www.musinsa.com/products/1852238
