date,brand_name,goods_no,product_name,estimated_sales,estimated_gmv,estimated_avg_price,display_price,previous_display_price,price_change_detected,price_change_amount,price_change_pct,coverage_pct,calendar_complete,confidence,max_interval_hours,observation_count,contributing_intervals,history_bucket,product_url
2026-08-27,제멋,449527,제이 양기모후드 버건디(HJHD2050),0.0,0,36900,36900,,0,,,41.94,0,low,19.59,3,1,55,https://www.musinsa.com/products/449527
2026-08-27,니티드,652727,소프트코튼 드랍숄더 와플 니트 OATMEAL,0.0,0,34500,34500,,0,,,28.07,0,low,20.2,4,1,55,https://www.musinsa.com/products/652727
2026-08-27,제멋,1301175,[SET] 제이윈 덤블 기모 세트 KHHD0748+HJLP2278,0.0,0,59800,59800,,0,,,41.92,0,low,19.59,3,1,55,https://www.musinsa.com/products/1301175
2026-08-27,카네이테이,1343799,PALM ZIP AROUND WALLET (WHITE) / UPCYCLED,0.0,0,45000,45000,,0,,,45.01,0,low,20.7,3,1,55,https://www.musinsa.com/products/1343799
2026-08-27,노이어,1384439,코튼 오버핏 튜닉 셔츠 (아이보리),0.0,0,48600,48600,,0,,,41.92,0,low,19.59,3,1,55,https://www.musinsa.com/products/1384439
2026-08-27,모즈모즈,1402551,마운틴 피그먼트 오버핏 티셔츠_민트,0.0,0,38900,38900,,0,,,32.96,0,low,20.84,4,1,55,https://www.musinsa.com/products/1402551
2026-08-27,브렌슨,1446775,(Renew Ver.) 루즈핏  반바지 ( 4Color ),0.92,21108,22900,22900,,0,,,40.41,0,low,21.04,3,1,55,https://www.musinsa.com/products/1446775
2026-08-27,시눈,1467703,Daphne Dress (Dusty Pink),0.0,0,32380,32380,,0,,,32.96,0,low,20.84,4,1,55,https://www.musinsa.com/products/1467703
2026-08-27,트래블,1527607,어프로칭 후드 윈드 브레이커 그레이,0.0,0,54500,54500,,0,,,43.75,0,low,21.5,4,1,55,https://www.musinsa.com/products/1527607
2026-08-27,파르티멘토,1582583,와이드 스웨트 조거 팬츠 그레이,0.0,0,32940,32940,,0,,,40.4,0,low,21.04,3,1,55,https://www.musinsa.com/products/1582583
2026-08-27,세컨모놀로그,1643831,유틸리티 후드 숏 패딩 점퍼 [DGRAY]_SEJP010DGRAY,0.0,0,149000,149000,,0,,,40.4,0,low,21.04,3,1,55,https://www.musinsa.com/products/1643831
