date,brand_name,goods_no,product_name,estimated_sales,estimated_gmv,estimated_avg_price,display_price,previous_display_price,price_change_detected,price_change_amount,price_change_pct,coverage_pct,calendar_complete,confidence,max_interval_hours,observation_count,contributing_intervals,history_bucket,product_url
2026-08-27,꼼파뇨,604389,롱슬리브 헤비 오버핏 무지 긴팔티 블랙,0.0,0,22400,22400,,0,,,26.48,0,low,20.15,4,1,37,https://www.musinsa.com/products/604389
2026-08-27,트립르센스,645861,3 PIN BUTTON SILVER,0.0,0,12000,12000,,0,,,38.29,0,low,21.52,2,1,37,https://www.musinsa.com/products/645861
2026-08-27,후러브스아트,946853,[여름원단추가] 유니섹스 세미 와이드 밴딩 슬랙스 그레이,3.42,101426,29700,29700,,0,,,38.28,0,low,21.52,6,1,37,https://www.musinsa.com/products/946853
2026-08-27,제로,1053413,Solid Box Shirts [Cream],0.0,0,35000,35000,,0,,,32.96,0,low,20.84,3,1,37,https://www.musinsa.com/products/1053413
2026-08-27,카네이테이,1061861,TIGER FLAT POUCH L (OLIVE DRAB) / UPCYCLED,0.0,0,58500,58500,,0,,,45.01,0,low,20.7,3,1,37,https://www.musinsa.com/products/1061861
2026-08-27,모즈모즈,1354981,오버핏 특양면 반팔티셔츠_블루,0.0,0,35900,35900,,0,,,32.96,0,low,20.84,3,1,37,https://www.musinsa.com/products/1354981
2026-08-27,제멋,1456421,에디 오버핏 반팔티셔츠 네이비 KJST2189,0.0,0,21900,21900,,0,,,41.92,0,low,19.59,3,1,37,https://www.musinsa.com/products/1456421
2026-08-27,니티드,1458661,쿨에버 PK 반팔 니트티 PURE GREEN,0.0,0,32500,32500,,0,,,28.06,0,low,20.2,3,1,37,https://www.musinsa.com/products/1458661
2026-08-27,프리즘웍스,1591653,TWILL BALLOON PANTS _ NAVY,0.0,0,65000,65000,,0,,,41.92,0,low,19.59,3,1,37,https://www.musinsa.com/products/1591653
2026-08-27,모즈모즈,1592421,프론트 자수로고 피그먼트 빅사이즈 오버핏 후드 브라운,0.0,0,12500,12500,,0,,,32.96,0,low,20.84,3,1,37,https://www.musinsa.com/products/1592421
